"CycID","BH.Q","ADJ.P","PER","LAG","AMP"
"Cxxc5","1","0.611111111111111","24","4","0.410133776095177"
"Ddx49","0.839847417840376","0.183333333333333","24","18","0.154737180374048"
"Nr2f6","1","0.611111111111111","20","0","0.482861062084618"
"Fam234a","0.839847417840376","0.183333333333333","20","8","0.543371678672352"
"Cr1l","0.839847417840376","0.183333333333333","24","8","0.416211483389209"
"Tpm4","1","0.611111111111111","24","22","2.27658836418058"
"Prpf38b","1","1","20","14","0.168265958754864"
"Exosc4","0.839847417840376","0.183333333333333","20","6","0.177298237423621"
"Tm9sf2","0.606912637828668","0.0305555555555556","20","10","0.24634164983838"
"Vapb","1","1","20","0","0.125847500039755"
"Hsd3b1","1","1","20","6","1.6651616137905"
"H2az1","1","1","24","6","0.160409221456372"
"Ssu72","1","1","20","16","0.192177625654421"
"Cd36","0.839847417840376","0.183333333333333","20","8","0.47149791146082"
"Rps14","1","1","24","6","0.319250972732575"
"L3mbtl3","1","0.611111111111111","24","8","0.358745357876779"
"Rxrg","1","1","20","16","0.877862626424894"
"Rab5b","1","1","24","12","0.0961529635846865"
"Afg3l2","0.839847417840376","0.183333333333333","20","6","0.666169131779443"
"Letm1","1","1","20","6","0.455376119050765"
"Dpm1","1","1","24","6","0.127955513607457"
"Gpaa1","1","1","20","10","0.427697809810417"
"Gon4l","0.839847417840376","0.183333333333333","20","18","1.85015075167448"
"Ppara","0.839847417840376","0.183333333333333","20","18","2.26843509253364"
"Txlng","1","1","20","18","0.819172108746929"
"Ppp2r1b","1","1","20","16","0.410319967855256"
"Siglec1","1","0.611111111111111","24","18","0.911797839637514"
"Idh1","0.839847417840376","0.183333333333333","20","6","0.682399255663548"
"Epb41l5","0.839847417840376","0.183333333333333","20","8","0.287866250041426"
"Ca3","1","0.611111111111111","20","6","0.519925255521696"
"Golga2","1","1","20","6","1.83221395399907"
"Foxa3","1","1","24","4","0.409637557113518"
"Aoc3","1","1","20","0","1.1748914847362"
"Unknown_2","1","0.611111111111111","20","0","0.428488586070624"
"Pde3b","1","1","20","4","0.276058506345526"
"Toe1","0.839847417840376","0.183333333333333","20","4","0.688613977989537"
"Actr2","0.606912637828668","0.0305555555555556","24","8","0.394759228174707"
"Ap3m1","1","0.611111111111111","20","0","0.640884912688357"
"Atf7ip","1","1","24","6","0.906285254402997"
"Acsl3","1","1","24","12","0.0708433630664169"
"Pdcd7","1","0.611111111111111","24","20","0.237449439391265"
"Phf11","0.839847417840376","0.183333333333333","20","16","0.199586117638905"
"Hcfc2","0.839847417840376","0.183333333333333","24","6","0.393427495990442"
"Dmgdh","1","1","24","6","0.118285230072382"
"Unknown_3","1","0.611111111111111","24","20","0.514054467285502"
"Lpcat3","1","1","20","10","0.145205398611482"
"Rpl7l1","1","1","20","18","0.208878670832099"
"Xrcc6","1","1","24","6","0.268936962219722"
"Acaa1b","1","0.611111111111111","24","6","2.97414829163262"
"Ice2","1","1","20","18","0.346901450049161"
"Txndc5","0.839847417840376","0.183333333333333","20","6","0.475369658695901"
"Gckr","1","0.611111111111111","20","16","2.95946112590875"
"Nr1d1","0.839847417840376","0.183333333333333","20","12","2.93171483086489"
"Soat2","1","1","20","10","0.246450052159471"
"Prpf40b","1","1","24","0","0.180820136391821"
"Bfar","1","1","24","6","0.195707314509931"
"Decr2","1","1","20","16","0.150949545021427"
"Cd38","0.839847417840376","0.183333333333333","24","6","0.254312993707039"
"Tufm","0.839847417840376","0.183333333333333","24","18","0.408659790450212"
"Use1","0.606912637828668","0.0305555555555556","24","18","0.15836037090115"
"Pxk","1","1","20","0","0.660021894143362"
"Ppip5k2","1","0.611111111111111","20","0","0.346268745526502"
"Tm9sf3","1","1","20","12","0.178425605642007"
"Sec11a","1","1","24","6","0.0537506445747736"
"Nol9","1","1","20","16","0.306810566324296"
"Stx4","1","1","20","8","0.612106009128575"
"Sarnp","1","0.611111111111111","24","6","0.290744079664366"
"Surf4","1","1","20","18","0.219946822706753"
"Add1","0.839847417840376","0.183333333333333","20","4","0.340842622800681"
"Alg13","1","0.611111111111111","20","8","0.49326070382376"
"Stx18","1","1","20","12","0.611211721837655"
"Vps72","0.839847417840376","0.183333333333333","20","4","0.0891377575664511"
"Myl11","1","1","20","18","2.35526409507247"
"Cpeb2","1","1","20","16","0.402108373760166"
"Eif3d","1","1","20","0","0.442457208748679"
"Dio1","1","1","20","18","0.444289066533558"
"Celf2","1","1","20","0","0.851565608180815"
"Kansl1","1","1","20","18","0.153649317629966"
"Mnat1","1","1","24","18","0.218900823501938"
"Slc38a10","0.606912637828668","0.0305555555555556","20","10","0.539224097387464"
"Cyc1","0.839847417840376","0.183333333333333","24","4","0.589095174782215"
"Skt","1","1","20","8","0.383673167130251"
"Dcaf1","1","1","20","0","0.727117315740241"
"Med20","1","1","24","12","0.0751991975337977"
"Plxnc1","1","1","20","10","0.68430722517388"
"Dhcr24","1","1","24","18","0.124072837979671"
"Setdb1","1","0.611111111111111","20","18","0.848211990422756"
"Ywhae","1","0.611111111111111","24","22","0.759221725674632"
"Snap23","1","1","20","10","0.588351821031537"
"Bcap29","1","1","20","18","0.116063295458934"
"Tent2","1","0.611111111111111","20","12","0.0686741311411055"
"Uqcrb","1","0.611111111111111","20","6","0.398284319800698"
"Wbp4","1","1","24","0","0.207105418369457"
"Elob","1","0.611111111111111","20","16","0.361442843590068"
"F10","1","1","24","22","0.118217244692133"
"Repin1","1","0.611111111111111","20","18","0.715665895967184"
"Bcl7a","1","1","20","4","0.548304219533132"
"Samm50","1","1","20","6","0.724963090211019"
"Cfh","1","1","24","6","0.142249516459041"
"Dnajb11","1","1","20","0","0.670273869296541"
"Nemp1","1","1","20","10","0.223992033939793"
"Dnajc17","0.606912637828668","0.0305555555555556","24","22","0.193294789722525"
"Banp","1","0.611111111111111","20","0","1.15422745977445"
"Cggbp1","1","0.611111111111111","24","2","0.2226408778161"
"Trir","1","1","20","16","0.0601796322803668"
"Krt1","1","1","24","22","0.734174141493315"
"Aldh9a1","1","1","24","6","0.251466675336192"
"Cdk8","1","1","24","12","0.160130373283311"
"Sntb2","1","1","20","8","0.167864071100607"
"Tinagl1","1","1","24","6","0.31635648147568"
"Coro1c","1","1","24","6","0.406023379870869"
"Strn","0.839847417840376","0.183333333333333","24","6","0.342224612252629"
"Pecam1","1","1","24","18","0.572322768680512"
"Gnmt","1","1","20","6","0.422304753734154"
"Snrpd1","1","1","24","6","0.140990389290941"
"Colec10","1","1","20","0","0.891564365304872"
"Hdgf","0.839847417840376","0.183333333333333","20","0","1.47566357209154"
"Rpl31","1","1","20","16","0.278585396601643"
"Onecut1","1","1","20","16","0.178401060436736"
"Tbrg4","1","1","20","2","0.598946923063909"
"Gbf1","1","1","20","6","1.48516327285068"
"Tbxas1","0.606912637828668","0.0305555555555556","24","16","0.558676909559725"
"Sall1","1","0.611111111111111","24","8","0.389003367419903"
"Ankle2","1","0.611111111111111","24","8","0.231620472752745"
"Polr2e","0.839847417840376","0.183333333333333","24","22","0.0655154482394273"
"Mbtd1","1","1","20","16","0.364076070353067"
"Pop4","1","1","20","10","0.235153809909353"
"Ei24","1","1","20","4","0.125859357593958"
"Wdr48","1","1","24","18","0.461933072576513"
"Hbp1","1","1","20","18","1.31260439869286"
"Pias2","1","0.611111111111111","20","18","3.2722033675236"
"Rpl8","1","1","24","18","0.444875310177968"
"Ghdc","1","0.611111111111111","24","6","0.285578047096921"
"Bag1","1","1","20","6","0.0775533871052632"
"Hspa12b","1","0.611111111111111","20","14","0.139603928964752"
"Jak1","1","1","24","10","0.664883737609974"
"Pyhin1","1","0.611111111111111","24","10","0.325691027305436"
"Myorg","0.839847417840376","0.183333333333333","24","10","0.31885927651065"
"Prdx4","1","0.611111111111111","24","20","0.784008253794968"
"Nrip1","1","1","20","18","1.61050409023315"
"Taf3","1","0.611111111111111","24","6","0.0632862073509017"
"Dnajb1","1","1","20","18","0.420109590867648"
"Ezh1","1","1","20","0","0.469019242422412"
"Wdr5","1","1","20","0","0.29399200900062"
"Tmem109","1","0.611111111111111","20","10","0.0795205345893162"
"Gna13","0.606912637828668","0.0305555555555556","20","8","0.228631929247944"
"Tmcc3","1","1","20","10","0.551602724667654"
"Arhgef12","0.606912637828668","0.0305555555555556","20","0","0.136194360475152"
"Rorc","0.839847417840376","0.183333333333333","20","0","1.87827177829284"
"Pabpc1","0.839847417840376","0.183333333333333","24","22","0.526151257801414"
"Dsg2","1","0.611111111111111","20","8","0.613352773065704"
"Tnks1bp1","1","0.611111111111111","20","4","0.270483515193601"
"Epb41l2","1","1","24","18","0.392569491022166"
"Rbm33","0.839847417840376","0.183333333333333","20","18","0.199531973115834"
"Copb1","0.839847417840376","0.183333333333333","20","18","0.340151828372287"
"Itga5","1","1","20","8","0.536033284087456"
"Eif3e","0.839847417840376","0.183333333333333","20","18","1.1584787810019"
"Tcf7l2","1","1","20","0","0.611139244024403"
"Hpn","1","0.611111111111111","20","8","0.58372074485962"
"Insr","1","1","20","10","0.954678899649218"
"Kmo","1","0.611111111111111","20","6","0.435847126091707"
"Slc12a7","1","1","20","8","0.384323721586394"
"Cyp2c55","1","1","20","10","1.03904555075124"
"Ubap2l","1","1","20","16","0.216634675028604"
"Rest","1","1","24","6","0.703588218353696"
"Znf445","0.606912637828668","0.0305555555555556","20","16","0.691928359866277"
"Tdrd3","0.606912637828668","0.0305555555555556","20","0","0.201619410220653"
"Gabpa","0.839847417840376","0.183333333333333","20","18","1.35589153457241"
"Ing4","1","0.611111111111111","24","4","0.173849733152933"
"Polr2d","0.606912637828668","0.0305555555555556","20","0","0.16393759199216"
"Plin3","1","1","20","12","0.2794230691407"
"Rbl2","1","1","20","18","0.595224682092913"
"Naa35","1","1","20","18","0.514892423333166"
"Golga3","1","1","24","18","0.759709744755493"
"Mmaa","1","1","20","16","0.543942534150858"
"Pafah2","1","1","24","18","0.244823129669439"
"Cct5","1","1","24","6","0.363024363503145"
"Adam17","0.606912637828668","0.0305555555555556","20","10","0.429293374425041"
"Slc6a13","1","1","20","10","0.226805237318846"
"Sfmbt1","1","1","20","18","0.422115347558434"
"Psmd6","1","1","20","0","0.316847620084257"
"Unknown_4","1","1","20","16","0.401806263890961"
"Pgk1","1","0.611111111111111","20","8","0.394596244061171"
"Msr1","1","1","24","6","0.230340537113701"
"Ech1","0.839847417840376","0.183333333333333","24","2","0.620996637211247"
"Col4a2","1","1","24","6","0.406696117763155"
"Gnas","0.839847417840376","0.183333333333333","20","8","0.165548340058384"
"Apoh","1","0.611111111111111","24","2","0.361591837221478"
"Phb1","0.839847417840376","0.183333333333333","20","6","0.351950762744148"
"Cct2","0.606912637828668","0.0305555555555556","24","2","1.19401207848146"
"Yju2","1","0.611111111111111","20","8","0.128362429900405"
"Ndufa10","0.606912637828668","0.0305555555555556","24","6","0.325883297015783"
"Rps15a","0.839847417840376","0.183333333333333","20","6","0.270536056464076"
"Fcn1","0.839847417840376","0.183333333333333","20","12","0.954728287953648"
"N4bp2l1","1","1","20","0","0.41331620891569"
"Ing3","1","1","24","6","0.259501563993001"
"Polrmt","1","1","24","6","0.402329221120988"
"Slco2b1","0.839847417840376","0.183333333333333","20","10","0.579462854531673"
"Mtarc2","1","0.611111111111111","20","6","0.326531259917222"
"Unknown_5","1","1","24","18","0.0248156055580462"
"Unknown_6","0.839847417840376","0.183333333333333","24","20","0.390702315224715"
"Cetn3","1","0.611111111111111","20","10","0.242155657879254"
"Rfc4","0.839847417840376","0.183333333333333","24","14","0.14561059071787"
"Zc3h15","1","1","20","0","0.545325477782285"
"Sub1","1","1","24","0","0.196586779388172"
"Cep135","0.839847417840376","0.183333333333333","20","8","1.41211679510278"
"Cavin1","1","1","20","2","0.599972935442013"
"Ppil1","1","1","20","10","0.150770350098884"
"Acox2","1","1","20","0","1.34799962502272"
"Arnt","0.839847417840376","0.183333333333333","20","16","2.24002263070844"
"Arl14ep","1","0.611111111111111","20","16","0.510123835071152"
"Cisd1","0.839847417840376","0.183333333333333","20","6","0.659820584156245"
"Gdi2","1","1","24","10","0.153031304145784"
"Clasrp","1","0.611111111111111","20","8","0.244064352763847"
"Slc25a12","0.839847417840376","0.183333333333333","20","6","0.636555156057318"
"Znf276","1","1","20","18","0.181487650804047"
"Polr2g","1","1","24","6","0.112260085258641"
"Trim8","0.839847417840376","0.183333333333333","20","18","0.868069878741481"
"Smarcd1","1","1","20","10","0.65262337843977"
"Vcpip1","0.839847417840376","0.183333333333333","20","18","3.30633889366647"
"Etfb","1","0.611111111111111","20","6","0.739649275256723"
"Prdm10","1","1","20","0","0.254807085537844"
"Mboat7","1","1","20","4","0.387789213610156"
"Map7d1","1","1","20","18","0.720584517887779"
"Hexim1","0.606912637828668","0.0305555555555556","20","8","0.434440803980831"
"Yju2b","0.839847417840376","0.183333333333333","24","18","0.721047221029737"
"Lrif1","1","1","24","6","0.704606855186329"
"Bbx","0.839847417840376","0.183333333333333","20","0","0.645011266448842"
"Icam1","0.839847417840376","0.183333333333333","24","10","0.250144229934302"
"Atp1b1","0.839847417840376","0.183333333333333","20","8","0.601868422285549"
"Krcc1","0.839847417840376","0.183333333333333","20","18","0.228048111655255"
"Cybc1","0.606912637828668","0.0305555555555556","24","16","0.168618896354466"
"Hic1","1","0.611111111111111","20","18","0.748765660488376"
"Pon1","1","1","24","6","0.410002175408901"
"Pcca","1","1","20","6","0.257086597992611"
"Itgb3","0.839847417840376","0.183333333333333","24","6","0.281502784731682"
"Creb1","1","1","20","2","0.664362229062035"
"Cyp39a1","0.606912637828668","0.0305555555555556","24","6","0.585073730405423"
"Znf24","1","0.611111111111111","20","18","1.63341192700163"
"Terf1","1","1","20","8","0.451116755816572"
"Ilkap","1","1","20","2","2.22738302039157"
"Rpl11","0.606912637828668","0.0305555555555556","24","18","0.13482863251314"
"Hba","0.839847417840376","0.183333333333333","20","6","0.545622157660104"
"H1-5","1","1","20","18","0.20006017019691"
"Ggcx","1","1","20","12","0.338659520549852"
"Anxa11","0.839847417840376","0.183333333333333","24","6","0.652173569946323"
"Fam50a","1","1","20","16","0.477479293675065"
"Itgal","1","1","20","18","0.411542784427981"
"Fam98b","1","1","20","6","0.073138338357785"
"Mtss1","1","1","20","18","0.540276118976523"
"Wdr89","0.839847417840376","0.183333333333333","20","6","0.397562021597634"
"Mtm1","1","0.611111111111111","20","18","0.283537914530003"
"Bap1","1","1","20","18","0.532323115060222"
"Tpd52l2","1","1","20","8","0.0561328989505993"
"Bach1","0.839847417840376","0.183333333333333","24","18","0.843807731914365"
"Ppp1r12c","0.839847417840376","0.183333333333333","24","22","0.880604116729133"
"Nthl1","1","1","24","6","0.215250278947676"
"Slco2a1","0.839847417840376","0.183333333333333","20","8","0.447481726668443"
"Tm7sf2","1","1","24","22","0.0953195757012313"
"Srebf1","1","1","24","22","0.901442547478645"
"Adk","1","1","20","6","0.352981057257514"
"Ces1","1","0.611111111111111","20","4","0.66422674776604"
"Rplp0","0.839847417840376","0.183333333333333","20","2","0.133859794590364"
"Thap12","1","0.611111111111111","20","18","3.04599681149589"
"Gnb2","1","0.611111111111111","24","10","0.182254267696262"
"Eno1","0.839847417840376","0.183333333333333","20","4","0.352071514779517"
"Mccc2","0.839847417840376","0.183333333333333","20","18","0.716361653698057"
"Tinf2","1","0.611111111111111","24","10","0.243827114858817"
"Erh","1","0.611111111111111","24","10","0.119481108018658"
"Agpat2","1","1","24","6","0.171402004931728"
"Ano10","0.839847417840376","0.183333333333333","20","14","0.0954137161035298"
"Dctn1","1","0.611111111111111","20","0","1.8818017107567"
"Rps19","1","1","20","16","0.139459714009841"
"Tyw1","1","0.611111111111111","20","14","0.0960554592655632"
"Ndufs8","1","0.611111111111111","20","8","0.403911266813461"
"Rpl19","1","0.611111111111111","20","16","0.232190410284264"
"Ddx20","0.839847417840376","0.183333333333333","20","18","1.42015318569153"
"Dcakd","1","1","20","4","0.315342613040432"
"Hmgcr","0.839847417840376","0.183333333333333","24","20","0.919749777978002"
"Sfxn1","0.839847417840376","0.183333333333333","20","6","0.684213691001086"
"Fkbp8","0.606912637828668","0.0305555555555556","24","0","0.195185169482555"
"Chchd3","1","1","20","6","0.543633294574873"
"Tec","1","0.611111111111111","24","22","0.128215248263877"
"Rars1","0.839847417840376","0.183333333333333","20","12","0.662587437513776"
"Clint1","1","1","20","0","0.404740360395113"
"Sucla2","1","1","20","10","0.306197365391006"
"Mtx1","1","1","20","12","0.265102246398518"
"Rbpms2","1","1","20","0","0.138693110324623"
"Xbp1","0.839847417840376","0.183333333333333","20","18","2.94149122623876"
"Msl2","1","1","20","0","0.739852050936642"
"Raver1","1","1","20","2","0.907038115742042"
"Grk6","1","0.611111111111111","20","18","0.366761907730297"
"Eif3c","0.839847417840376","0.183333333333333","24","0","0.407033615269359"
"Ywhab","1","1","20","2","1.84025826426604"
"F11r","0.606912637828668","0.0305555555555556","20","6","0.374015947252994"
