"CycID","JTK_pvalue","JTK_BH.Q","JTK_period","JTK_adjphase","JTK_amplitude","meta2d_Base","meta2d_AMP","meta2d_rAMP"
"Tor1aip2","1","1","20","10","0.126364609418838","1.69109562132367","0.115094242447359","0.068058979631957"
"Krt16","1","1","24","6","1.4954656120122","-1.14025425346074","0.816024196330749","0.715651087337816"
"Zfp292","1","1","24","12","0.330614349816186","-0.977422902557237","0.606031969638203","0.606031969638203"
"Ess2","1","1","20","14","0.373739842834102","1.27342865617509","0.237983073028228","0.18688371105378"
"Atp1a3","0.183333333333333","0.839847417840376","20","18","1.3092817227257","-6.7843761203968","0.970097999422772","0.142990008544225"
"Trim33","1","1","20","18","0.585312734664253","-0.514577448438917","0.414164351979176","0.414164351979176"
"Jade1","1","1","20","10","0.289429424575098","0.349586341868661","0.311553947672916","0.311553947672916"
"Setdb2","0.183333333333333","0.839847417840376","24","8","0.143250686782497","0.403341968284263","0.299288322900431","0.299288322900431"
"Rbfox2","0.611111111111111","1","24","0","0.397984561838295","1.81415833511916","0.409914810461707","0.225953161047976"
"H2ax","1","1","24","6","0.21025846220567","2.08884232884275","0.0738152854404703","0.0353378923919859"
"Rnpc3","1","1","20","16","0.227069425158215","2.89821119137201","0.155895812473802","0.0537903562507469"
"Sec62","0.611111111111111","1","24","10","0.136339188670885","3.50917158438075","0.140474519471589","0.0400306784931344"
"Cbx3","1","1","20","14","0.194394155680663","4.02673090687641","0.202435877398248","0.0502730085719286"
"Dhx34","0.611111111111111","1","24","20","0.0964433885979948","0.150391644023575","0.14474411360091","0.14474411360091"
"Thyn1","0.183333333333333","0.839847417840376","24","2","0.182457851957657","2.83022359366117","0.200468825720215","0.0708314446142006"
"Septin7","1","1","20","0","0.448204084727938","2.04648134412202","0.328438333040002","0.160489287617185"
"Dnajb4","0.183333333333333","0.839847417840376","20","18","0.512895628153693","2.48709435628795","0.574548156802689","0.231011805141247"
"Zmat2","1","1","20","18","0.053428796637417","3.99901689463168","0.00944721319930334","0.00236238391790377"
"Kat5","0.183333333333333","0.839847417840376","20","16","0.16528503885091","1.82887323028812","0.163223913459832","0.0892483474287159"
"Yy1","1","1","20","0","0.593259475324751","2.74124811021268","0.276923648257412","0.101021008359556"
"Cyfip1","1","1","20","0","0.336744589708234","-0.117590893031691","0.164674239707385","0.164674239707385"
"Bhlhe40","0.183333333333333","0.839847417840376","20","16","1.30637011888688","0.726325911918855","2.15995062415034","2.15995062415034"
"Ints14","1","1","20","16","0.291615269307218","2.68091493663304","0.303741549664224","0.113297719936498"
"Mug2","1","1","20","6","1.79827023230652","-4.30790405667316","2.23994445915698","0.519961547353216"
"Gmcl1","1","1","20","4","0.0442256537050443","2.04790531013337","0.0282154235424493","0.0137776992924598"
"Rprd1b","1","1","20","14","0.137270004399049","2.67730792780858","0.0762617119344135","0.0284844754472584"
"Csnk1a1","1","1","24","22","0.105544657582786","2.90645562096105","0.128260278320148","0.0441294466687012"
"Krt13","1","1","20","6","1.38211127761429","-6.18101963557579","1.69674419914731","0.274508786443817"
"Hsd3b5","1","1","20","10","0.159745928660822","2.15405601283966","0.304417487382812","0.141322920837839"
"Pon2","1","1","24","6","0.438401794294449","4.16344125712715","0.232265312115615","0.0557868594202004"
"Nle1","0.611111111111111","1","20","16","0.183925633910685","3.43016832796634","0.189074083925306","0.0551209345569941"
"Mphosph6","1","1","20","6","0.28008903619713","3.15929821620421","0.229876530924553","0.0727618968495927"
"Faah","1","1","20","10","0.17215133564017","3.50648530561787","0.0690775368278123","0.0196999362059612"
"Ilvbl","0.183333333333333","0.839847417840376","24","6","0.142129355736459","1.60023533197349","0.126545779679532","0.0790794810932398"
"Polr1e","1","1","20","16","0.117618150740268","2.36045074022738","0.0669051448643507","0.0283442241450486"
"Lpcat2","0.611111111111111","1","20","14","0.326103269765689","1.94930053969488","0.330600878583997","0.169599747115314"
"Agrn","0.183333333333333","0.839847417840376","20","0","0.442893608893264","-5.86921294832142","1.62800747667172","0.277380884116214"
"Vdac1","0.183333333333333","0.839847417840376","20","6","0.455969321551882","2.83228472732831","0.400777998923052","0.141503428329787"
"Bend7","0.611111111111111","1","20","16","0.279192631064328","1.63022068639116","0.388932530526483","0.238576613444569"
"Nat8f1","0.0305555555555556","0.606912637828668","20","14","0.112092147543399","5.13863237220228","0.217653956492667","0.0423563977197665"
"Gnai2","1","1","20","6","0.38542227882","0.218262322500051","0.406050686565909","0.406050686565909"
"Pdia5","0.0305555555555556","0.606912637828668","20","4","0.230732036913549","1.60359063801439","0.354378283172618","0.220990491445758"
"Dnmt3a","1","1","20","2","0.881237396722987","-1.95500908854833","0.251004925201056","0.128390669215475"
"Dnajc25","1","1","20","18","0.162333176174409","2.55846387681978","0.0895686033884331","0.0350087426287092"
"Ndufs2","0.183333333333333","0.839847417840376","20","6","0.467783051588854","1.46058140088788","0.493335445833388","0.337766484999393"
"Ptprb","0.611111111111111","1","24","0","0.164658290437075","-1.34406939228796","0.413459349082413","0.307617561604165"
"Odr4","1","1","20","12","0.10447524441281","2.16054909269417","0.0964720476710166","0.0446516341596836"
"Emc7","1","1","20","4","0.144884188477281","2.02174370351549","0.103443955850747","0.0511657118906193"
"Spop","0.183333333333333","0.839847417840376","24","8","0.147766599872841","1.62838612127559","0.140239585231436","0.0861218254068513"
"Rps8","1","1","20","6","0.0354240284579483","4.3682767893472","0.0426930661722352","0.00977343429252232"
"Uhrf2","1","1","24","6","0.130953237759757","0.872688280438999","0.109397417539573","0.109397417539573"
"Srfbp1","0.611111111111111","1","20","16","0.201003585034526","2.04302059443701","0.304734491991299","0.149158795961758"
"Fndc3b","1","1","20","10","0.143325425588322","0.569975405139046","0.118411415536845","0.118411415536845"
"Otc","0.0305555555555556","0.606912637828668","20","8","0.330657562383865","2.82051657438418","0.269554684947263","0.0955692611046317"
"Vrk3","0.611111111111111","1","24","6","0.322931624255408","2.99684168226446","0.249005273156404","0.0830892317835928"
"Prpf18","1","1","20","16","0.384222514597014","-0.333682084860747","0.47346845764128","0.47346845764128"
"Aifm1","0.611111111111111","1","20","6","0.580794659934529","1.01660378673835","0.40110817489728","0.394557034047833"
"Rpl6","0.183333333333333","0.839847417840376","20","18","0.22630636692438","6.36639118862654","0.184724486631112","0.0290155727409775"
"Adam10","1","1","20","6","0.138075748964251","1.08575697102164","0.165603340282303","0.152523395844724"
"Kat8","1","1","24","6","0.299396337315552","1.53005875347488","0.0953834352135795","0.0623397206133139"
"Grwd1","0.611111111111111","1","20","16","0.30405642834036","2.74371145788635","0.460252581641752","0.167748172031294"
"Cir1","0.611111111111111","1","20","8","0.280222660347724","1.23477300182244","0.234026985035667","0.18953037091859"
"Abt1","0.183333333333333","0.839847417840376","24","18","0.253330792844499","3.17305936102754","0.391705965596292","0.123447411796748"
"Hdac3","0.611111111111111","1","20","18","0.704233187656743","0.937746728248257","0.769502352805319","0.769502352805319"
"Bcorl1","1","1","20","0","1.11140409913667","-1.6486275797306","0.578826386218437","0.351095901424276"
"Xrcc1","0.183333333333333","0.839847417840376","24","2","0.345675295736373","1.2484737701088","0.270893471255182","0.216979705734285"
"Ugt1a2","1","1","20","12","2.72861753872142","-3.5898931865037","1.01447814400193","0.282592849229022"
"Zbtb43","0.183333333333333","0.839847417840376","20","16","0.263912017127378","0.261869315020803","0.336286357385992","0.336286357385992"
"Cwc15","0.611111111111111","1","24","14","0.104349061085173","4.81909337320055","0.170046768194443","0.0352860496831395"
"Ndufv1","0.183333333333333","0.839847417840376","20","6","0.996615473317869","0.436837106471548","0.952047347519036","0.952047347519036"
"Bsg","1","1","20","8","0.127236012487206","3.91502830979104","0.0628590819217399","0.0160558435208595"
"Dhrs4","1","1","20","18","0.190384206495984","5.66201451633474","0.0948162629065097","0.0167460296389152"
"Exosc5","0.611111111111111","1","24","12","0.289051957186433","4.98127803941385","0.376795271165481","0.075642288622343"
"Serpina1d","0.183333333333333","0.839847417840376","20","8","0.172554063807753","-0.263710452059634","0.116564503220439","0.116564503220439"
"Rdh16","0.183333333333333","0.839847417840376","20","4","0.364012408614616","0.253643264971068","0.581688101187021","0.581688101187021"
"Vwf","0.183333333333333","0.839847417840376","24","2","0.991502192087248","-3.65193540132571","1.00165213864795","0.274279807436992"
"Phldb2","0.611111111111111","1","24","20","0.245913893915372","-0.848345716414244","0.268383122255841","0.268383122255841"
"Terf2ip","1","1","20","2","0.457699839103179","1.90976482617282","0.234206141530065","0.122636116405713"
"Fam120b","1","1","24","6","0.532670204131984","0.00443243114742103","0.128587135491496","0.128587135491496"
"Exosc8","0.611111111111111","1","20","6","0.103721064633237","4.04228735636624","0.0819069722834749","0.020262530855081"
"U2af2","0.183333333333333","0.839847417840376","20","18","0.16377916776099","5.56248864470495","0.168540426324856","0.0302994643387349"
"Tcea1","1","1","20","16","0.391105877751223","1.04763169198445","0.404384305866654","0.385998542198223"
"Sp110","0.611111111111111","1","20","10","0.0519332099351738","0.911245044473188","0.16753348871997","0.16753348871997"
"Mlec","0.0305555555555556","0.606912637828668","24","10","0.131253698772088","3.97995208941208","0.189201493635776","0.0475386359898934"
"Hsd3b2","0.611111111111111","1","20","6","0.619236170022004","-2.27781037517621","0.626259956253146","0.274939460755024"
"H1-4","1","1","24","6","0.131936690791659","3.2634385419995","0.0560789183413571","0.0171839970692378"
"Pno1","1","1","24","0","0.140956824581484","3.13795441275899","0.181547610456859","0.0578554008683754"
"Cdc23","0.0305555555555556","0.606912637828668","20","18","0.432590260560562","0.557158389863242","0.588424115424994","0.588424115424994"
"Dnajc1","1","1","24","18","0.407235820865047","1.55338022884087","0.0804167785117541","0.0517688953539476"
"Lss","0.0305555555555556","0.606912637828668","24","6","0.297266399972405","2.11827053643216","0.203317094513177","0.0959825909940794"
"Isy1","0.183333333333333","0.839847417840376","24","20","0.116237337402802","2.42375676520687","0.180211729645334","0.0743522337852879"
"Scfd1","0.611111111111111","1","24","22","0.09234747209063","1.90098360955646","0.0680241136377837","0.0357836402669748"
"Aldob","0.0305555555555556","0.606912637828668","20","6","0.227125167058503","2.95179958670378","0.238628487497071","0.0808416968997354"
"C2cd2","1","1","20","10","0.202307929054823","0.987562271560776","0.0452779991644197","0.0452779991644197"
"Wdr70","1","1","24","18","0.320895319197827","1.53148154641256","0.00792157437704871","0.00517249090960626"
"Bgn","0.611111111111111","1","24","6","0.525990677792065","-0.445618198598835","0.291885403151051","0.291885403151051"
"Sde2","0.611111111111111","1","20","16","0.50993908629308","1.13506046654285","0.506776620451967","0.446475439317784"
"Dars1","1","1","20","12","0.580145924272917","0.424658844477297","0.194275843893621","0.194275843893621"
"Hdlbp","1","1","20","2","0.44313647792104","0.0293925926711452","0.286109336186842","0.286109336186842"
"Xpo4","1","1","24","18","0.483389970103428","0.409795195471559","0.504718528203823","0.504718528203823"
"Znf207","1","1","20","16","0.174774375416329","5.01858523992379","0.157888462125999","0.0314607513029702"
"Gar1","1","1","20","18","0.0830531665326042","7.64356558709084","0.0700208210394463","0.00916075360924539"
"Rab32","0.611111111111111","1","24","14","0.1634416476349","3.17256073765463","0.150934571203288","0.0475749981432568"
"Lrpprc","1","1","20","0","1.91578775570983","-2.82934596765373","1.38256216565235","0.488650798261642"
"Nucb1","0.611111111111111","1","20","6","0.479283549527084","0.955380162242799","0.675972097200956","0.675972097200956"
"Drosha","0.611111111111111","1","24","20","0.252164886809433","-0.430416118391704","0.6183034445178","0.6183034445178"
"FAM120A","1","1","20","0","0.221695243686689","-0.284905793640082","0.259022209542301","0.259022209542301"
"Creld1","0.611111111111111","1","24","8","0.151518924784642","3.07198186676765","0.144580347174887","0.0470641929039167"
"Ibtk","0.611111111111111","1","20","18","0.520207776308703","-1.12090234440734","0.574088328068942","0.512166230121041"
"Serbp1","0.183333333333333","0.839847417840376","20","18","0.840101646556284","-0.781083718554651","0.715218094785296","0.715218094785296"
"Scp2","0.0305555555555556","0.606912637828668","20","4","0.31459596667488","1.95852591421076","0.371504878610471","0.189685965304257"
"Opa1","1","1","20","6","1.23233172827228","-0.550162683841282","1.23785288324723","1.23785288324723"
"Hsd3b6","0.183333333333333","0.839847417840376","24","4","0.723687353576146","-6.5654954721375","0.759228505792945","0.115639178949242"
"Sin3b","0.183333333333333","0.839847417840376","20","16","0.47432605142708","0.75983319992074","0.570549218895421","0.570549218895421"
"Nsf","0.611111111111111","1","24","4","0.725943133425738","-1.02937070439769","0.970099965668944","0.942420414263267"
"Ccdc137","1","1","20","10","0.205173872133494","1.89972032553148","0.106279610683245","0.0559448721240117"
"Tpm3","1","1","20","18","0.057929042672847","0.454003034396829","0.0844494901932664","0.0844494901932664"
"Emc8","1","1","20","6","0.360756544667985","2.89316142663786","0.29522067934588","0.102040859741779"
"Acp5","0.611111111111111","1","24","8","0.210324953094184","3.59071176119304","0.310829479252946","0.086564865108992"
"Krt76","1","1","20","6","1.1223904883861","4.66571029888597","0.968967389911401","0.207678430043709"
"Abcg2","0.611111111111111","1","24","2","0.24645104243719","0.859978677302338","0.293382294668789","0.293382294668789"
"Hsd17b11","1","1","24","6","0.164731032214461","4.65022619033549","0.0700345790167611","0.0150604672009962"
"Vars1","1","1","20","16","1.05263931366992","-1.75961138748305","2.23305958803113","1.26906406943939"
"Scd1","0.611111111111111","1","24","6","0.330604813356947","4.02564108908381","0.202490975137639","0.0503003051331941"
