BH.Q	ADJ.P	PER	LAG	AMP
Tcea3	0.243249756938561	0.019906947875304	24	4	0.983784303189353
Spopl	0.243249756938561	0.019906947875304	24	10	0.982351457550212
Brf1	0.243249756938561	0.019906947875304	20	18	0.968076099264654
Prox1	0.243249756938561	0.019906947875304	20	16	0.957958934416875
Nfya	0.243249756938561	0.019906947875304	24	0	0.952417022852357
Degs1	0.243249756938561	0.019906947875304	24	6	0.891458655629474
Dus1l	0.243249756938561	0.019906947875304	20	18	0.88688148660119
Gphn	0.243249756938561	0.019906947875304	20	2	0.826484455759434
Hspa14	0.243249756938561	0.019906947875304	24	20	0.81695535585747
Hspa4	0.243249756938561	0.019906947875304	24	2	0.807288962354616
Apoa5	0.243249756938561	0.019906947875304	20	18	0.764612030107332
Dnajb4	0.243249756938561	0.019906947875304	20	18	0.751284097725743
Hp1bp3	0.243249756938561	0.019906947875304	24	6	0.734416097696315
Nemp2	0.243249756938561	0.019906947875304	24	6	0.686222608365041
Pinx1	0.243249756938561	0.019906947875304	22	19.0666666666667	0.646370707384623
Rlim	0.243249756938561	0.019906947875304	20	18	0.644586395784259
Capns1	0.243249756938561	0.019906947875304	24	2	0.639063381859284
Itm2b	0.243249756938561	0.019906947875304	24	16	0.635947391481881
Erf	0.243249756938561	0.019906947875304	20	18	0.629429540136359
Rab21	0.243249756938561	0.019906947875304	20	12	0.614252451558351
Angel2	0.243249756938561	0.019906947875304	20	18	0.611541795969929
Eif4g2	0.243249756938561	0.019906947875304	20	0	0.560713299077516
Ssbp3	0.243249756938561	0.019906947875304	20	0	0.5103631277474
Lyrm4	0.243249756938561	0.019906947875304	20	0	0.48559922612381
Hsd17b8	0.243249756938561	0.019906947875304	20	0	0.483619868010636
Zfp59	0.243249756938561	0.019906947875304	24	16	0.457644124364779
Znf219	0.243249756938561	0.019906947875304	24	8	0.420058819139285
Fgf2	0.243249756938561	0.019906947875304	24	22	0.41621742760266
Ints15	0.243249756938561	0.019906947875304	20	12	0.413522345778502
Spout1	0.243249756938561	0.019906947875304	20	16	0.395772919248259
Tmem87a	0.243249756938561	0.019906947875304	24	12	0.394824519155128
Bpnt2	0.243249756938561	0.019906947875304	20	10	0.318905280781428
Atp6v1h	0.243249756938561	0.019906947875304	20	4	0.314214563094796
Sigmar1	0.243249756938561	0.019906947875304	24	8	0.271777256664443
Rnf6	0.243249756938561	0.019906947875304	24	8	0.226462625200044
Aaas	0.243249756938561	0.019906947875304	24	8	0.189478347676708
Tubb6	0.284892339808151	0.0268890859228307	24	16	1.38603662005172
Ranbp9	0.284892339808151	0.0268890859228307	20	16	1.27643639025747
Bbox1	0.284892339808151	0.0268890859228307	20	18	1.27340968075196
Rere	0.284892339808151	0.0268890859228307	20	18	1.20255068012763
Gmps	0.284892339808151	0.0268890859228307	20	18	1.19030539509449
Cisd1	0.284892339808151	0.0268890859228307	20	6	1.12302426582123
Nup35	0.284892339808151	0.0268890859228307	24	6	1.11209268677357
Ahsa1	0.284892339808151	0.0268890859228307	20	0	1.09277235774182
Slc41a3	0.284892339808151	0.0268890859228307	20	18	1.08026001104464
Zbtb6	0.284892339808151	0.0268890859228307	20	18	1.06635804420868
Tdo2	0.284892339808151	0.0268890859228307	20	18	1.06361864049191
Cyp7a1	0.284892339808151	0.0268890859228307	20	18	1.05114462261444
Smarcal1	0.284892339808151	0.0268890859228307	20	18	1.02125263306938
Nol11	0.284892339808151	0.0268890859228307	20	16	0.997908847567065
Pdcd10	0.284892339808151	0.0268890859228307	24	6	0.988990094228261
Pold3	0.284892339808151	0.0268890859228307	20	18	0.98871156094129
Rps15a	0.284892339808151	0.0268890859228307	24	6	0.972624752612589
Slfn5	0.284892339808151	0.0268890859228307	24	2	0.959713112929131
Pus1	0.284892339808151	0.0268890859228307	20	18	0.945861901194164
Uso1	0.284892339808151	0.0268890859228307	24	16	0.941970992940495
Rnf169	0.284892339808151	0.0268890859228307	20	16	0.926064462290981
Ambra1	0.284892339808151	0.0268890859228307	20	18	0.880911200404923
Ccs	0.284892339808151	0.0268890859228307	20	18	0.870581402309894
Abcc4	0.284892339808151	0.0268890859228307	24	21	0.865270996262854
Stxbp5	0.284892339808151	0.0268890859228307	24	4	0.86344176941682
Kif2a	0.284892339808151	0.0268890859228307	20	18	0.857995659350638
Esrp2	0.284892339808151	0.0268890859228307	20	18	0.857778415527573
Hmgb1	0.284892339808151	0.0268890859228307	24	4	0.855576852903018
Dhrs3	0.284892339808151	0.0268890859228307	24	6	0.854620693435171
Rhbdd3	0.284892339808151	0.0268890859228307	24	6	0.818390666813302
Ms4a1	0.284892339808151	0.0268890859228307	20	6	0.816763641611523
Cd247	0.284892339808151	0.0268890859228307	24	20	0.812693451025577
Gmeb2	0.284892339808151	0.0268890859228307	20	18	0.810844264661745
Creb3l3	0.284892339808151	0.0268890859228307	20	16	0.795700776097064
Znf263	0.284892339808151	0.0268890859228307	24	6	0.750746948071606
Man2b1	0.284892339808151	0.0268890859228307	24	4	0.749003816314075
Fbrs	0.284892339808151	0.0268890859228307	20	18	0.725812202511967
Suco	0.284892339808151	0.0268890859228307	24	21	0.69599732165651
Pcmtd1	0.284892339808151	0.0268890859228307	20	18	0.693345992327938
Selenbp1	0.284892339808151	0.0268890859228307	24	22	0.681813024176434
Bpnt1	0.284892339808151	0.0268890859228307	24	6	0.647526874083105
G6pc3	0.284892339808151	0.0268890859228307	24	8	0.620061459923348
Cd74	0.284892339808151	0.0268890859228307	20	6	0.614836177515506
Diaph2	0.284892339808151	0.0268890859228307	24	16	0.594419694421176
Aldh1a1	0.284892339808151	0.0268890859228307	24	21	0.586974006633599
Jarid2	0.284892339808151	0.0268890859228307	20	18	0.575052250148345
Rab5a	0.284892339808151	0.0268890859228307	24	16	0.565360881562919
Rmnd5a	0.284892339808151	0.0268890859228307	20	2	0.552230696886762
Cct2	0.284892339808151	0.0268890859228307	20	2	0.546655955093793
Sp100	0.284892339808151	0.0268890859228307	20	16	0.534524733231332
Acadl	0.284892339808151	0.0268890859228307	24	0	0.525245656440378
Xylb	0.284892339808151	0.0268890859228307	24	0	0.520885439865584
Ext2	0.284892339808151	0.0268890859228307	24	22	0.520403693414502
Camsap3	0.284892339808151	0.0268890859228307	20	12	0.507250968802617
Pigx	0.284892339808151	0.0268890859228307	20	2	0.494553132411925
Ptbp1	0.284892339808151	0.0268890859228307	24	6	0.477274519163988
Lin7a	0.284892339808151	0.0268890859228307	20	2	0.45917069601196
Ndrg2	0.284892339808151	0.0268890859228307	20	4	0.441892617315622
Atxn2	0.284892339808151	0.0268890859228307	20	16	0.412168179787441
Hnrnpm	0.284892339808151	0.0268890859228307	20	16	0.408269008209969
Gtf2h4	0.284892339808151	0.0268890859228307	24	14	0.387959269240193
Clec14a	0.284892339808151	0.0268890859228307	24	2	0.361634393123715
Gnpat	0.284892339808151	0.0268890859228307	20	2	0.331707044968669
Creg1	0.284892339808151	0.0268890859228307	24	8	0.307575787488731
Itga3	0.284892339808151	0.0268890859228307	20	2	0.289840303477262
Armc10	0.330740279489819	0.0359403160302583	20	4	1.46203269205746
Vcpip1	0.330740279489819	0.0359403160302583	20	18	1.30363229249544
Hmox1	0.330740279489819	0.0359403160302583	20	18	1.30102992158167
Surf1	0.330740279489819	0.0359403160302583	24	6	1.22967544443742
Sox6	0.330740279489819	0.0359403160302583	20	16	1.20910555960559
Dapk3	0.330740279489819	0.0359403160302583	24	0	1.19127840772269
Stip1	0.330740279489819	0.0359403160302583	24	1	1.11605137893396
Znf507	0.330740279489819	0.0359403160302583	20	18	1.10625935242007
Tsc22d3	0.330740279489819	0.0359403160302583	20	18	1.07743702668197
Itih2	0.330740279489819	0.0359403160302583	20	8	1.07049974964769
Mylk	0.330740279489819	0.0359403160302583	24	1	1.05596601625925
Aars1	0.330740279489819	0.0359403160302583	24	4	1.02489521288451
Sephs1	0.330740279489819	0.0359403160302583	20	16	1.01580719953039
Thap7	0.330740279489819	0.0359403160302583	20	18	1.01553989351422
Slc25a12	0.330740279489819	0.0359403160302583	20	6	1.01054996095987
Hmgcr	0.330740279489819	0.0359403160302583	24	17	1.00922718172003
Atp8b1	0.330740279489819	0.0359403160302583	20	8	1.00309116924864
Sqor	0.330740279489819	0.0359403160302583	20	0	0.982584074820852
Ccdc15	0.330740279489819	0.0359403160302583	20	16	0.978305212531803
Gnl3l	0.330740279489819	0.0359403160302583	22	8.06666666666666	0.97776517224682
Msh6	0.330740279489819	0.0359403160302583	20	18	0.964567175320497
Palld	0.330740279489819	0.0359403160302583	20	0	0.950415167696371
Snrk	0.330740279489819	0.0359403160302583	20	18	0.938774068324421
Nfil3	0.330740279489819	0.0359403160302583	24	1	0.93186847509196
Cenpi	0.330740279489819	0.0359403160302583	20	16	0.915611919295241
Sde2	0.330740279489819	0.0359403160302583	20	16	0.911162254044971
Iars1	0.330740279489819	0.0359403160302583	24	20	0.881507047684517
Psme3	0.330740279489819	0.0359403160302583	24	2	0.866338901955219
Unknown_7	0.330740279489819	0.0359403160302583	20	18	0.849197846551708
Utp14a	0.330740279489819	0.0359403160302583	24	6	0.817105822682904
Pigw	0.330740279489819	0.0359403160302583	20	6	0.808730921493943
Rplp0	0.330740279489819	0.0359403160302583	24	21	0.808423030421893
Pla2r1	0.330740279489819	0.0359403160302583	20	6	0.805503429157744
Abhd2	0.330740279489819	0.0359403160302583	20	18	0.798093526737177
Eci2	0.330740279489819	0.0359403160302583	24	2	0.777874648324497
Nsf	0.330740279489819	0.0359403160302583	20	4	0.775113311085533
Selenoh	0.330740279489819	0.0359403160302583	24	6	0.742370581257703
Rap2c	0.330740279489819	0.0359403160302583	20	6	0.734421093619726
Hhex	0.330740279489819	0.0359403160302583	20	18	0.712614865328473
Cul2	0.330740279489819	0.0359403160302583	20	18	0.705861681117093
Flnb	0.330740279489819	0.0359403160302583	20	2	0.656556126409675
Mapre1	0.330740279489819	0.0359403160302583	24	1	0.653934416176328
Klf13	0.330740279489819	0.0359403160302583	20	16	0.650747144688215
Tln1	0.330740279489819	0.0359403160302583	20	2	0.636667739544938
Ppl	0.330740279489819	0.0359403160302583	20	2	0.607518231432627
Msantd4	0.330740279489819	0.0359403160302583	20	18	0.577997898029356
Polr1b	0.330740279489819	0.0359403160302583	24	16	0.577276385298166
Slc20a2	0.330740279489819	0.0359403160302583	20	2	0.574098169716071
Znf668	0.330740279489819	0.0359403160302583	20	16	0.552336836526836
Pde4c	0.330740279489819	0.0359403160302583	24	22	0.549221543623427
Bod1	0.330740279489819	0.0359403160302583	20	18	0.54157991833842
Atp1a3	0.330740279489819	0.0359403160302583	24	20	0.535840782701988
Bop1	0.330740279489819	0.0359403160302583	20	16	0.529803237023113
Mbd6	0.330740279489819	0.0359403160302583	20	18	0.512483949344996
Arf4	0.330740279489819	0.0359403160302583	20	18	0.505662924334398
Rfc1	0.330740279489819	0.0359403160302583	24	8	0.495523793508564
C1qbp	0.330740279489819	0.0359403160302583	24	6	0.489998115911744
Epb41l2	0.330740279489819	0.0359403160302583	24	22	0.488412081914004
Armc5	0.330740279489819	0.0359403160302583	20	0	0.485042429429244
Cct7	0.330740279489819	0.0359403160302583	20	2	0.483595350231889
Ptprd	0.330740279489819	0.0359403160302583	24	4	0.483508017264546
Rexo4	0.330740279489819	0.0359403160302583	24	18	0.449293906167077
Ces2e	0.330740279489819	0.0359403160302583	20	4	0.447288270762627
Cd209b	0.330740279489819	0.0359403160302583	24	20	0.444388676861186
Coil	0.330740279489819	0.0359403160302583	24	20	0.438444128552403
Taf6l	0.330740279489819	0.0359403160302583	20	12	0.427527677311328
Mindy1	0.330740279489819	0.0359403160302583	24	2	0.40687596870765
Tada1	0.330740279489819	0.0359403160302583	20	14	0.403559040969504
Asf1a	0.330740279489819	0.0359403160302583	20	16	0.387977633781989
Cant1	0.330740279489819	0.0359403160302583	20	2	0.31377791530632
Gstz1	0.330740279489819	0.0359403160302583	20	2	0.312350082023545
Tent4b	0.330740279489819	0.0359403160302583	20	14	0.293081815197574
Dhx33	0.330740279489819	0.0359403160302583	20	16	0.202739715341205
Med18	0.330740279489819	0.0359403160302583	20	14	0.119020235910309
Etv6	0.375593693871193	0.0475563526692728	20	18	1.45140057735503
Atn1	0.375593693871193	0.0475563526692728	20	18	1.35737298974268
Zkscan1	0.375593693871193	0.0475563526692728	20	18	1.34171324364558
Coro1a	0.375593693871193	0.0475563526692728	20	8	1.34137505325145
Ap3s1	0.375593693871193	0.0475563526692728	20	14	1.33980943257103
Dxo	0.375593693871193	0.0475563526692728	20	18	1.31016411926354
Cnot2	0.375593693871193	0.0475563526692728	20	18	1.2950665264501
Rhod	0.375593693871193	0.0475563526692728	20	4	1.24705187650834
Hist2h2aa1; Hist2h2aa2	0.375593693871193	0.0475563526692728	22	6.05	1.20550777729012
Chd6	0.375593693871193	0.0475563526692728	20	18	1.19985944812141
Kri1	0.375593693871193	0.0475563526692728	20	16	1.18682566501116
Zxdc	0.375593693871193	0.0475563526692728	20	16	1.18558431059285
Pprc1	0.375593693871193	0.0475563526692728	20	18	1.17116889740565
Trim14	0.375593693871193	0.0475563526692728	20	18	1.15282261430849
Ppil2	0.375593693871193	0.0475563526692728	20	18	1.14986853466468
Nsa2	0.375593693871193	0.0475563526692728	20	18	1.12347479594257
Bsdc1	0.375593693871193	0.0475563526692728	24	21	1.11600949998571
Utp11	0.375593693871193	0.0475563526692728	20	18	1.10971742916122
Gas2l1	0.375593693871193	0.0475563526692728	20	16	1.09609190066038
Ywhag	0.375593693871193	0.0475563526692728	20	18	1.08684321601755
Rrp36	0.375593693871193	0.0475563526692728	20	18	1.07844761399148
Znf382	0.375593693871193	0.0475563526692728	24	5	1.05613959014906
N4bp2l2	0.375593693871193	0.0475563526692728	22	11	1.0335663041898
Ascc3	0.375593693871193	0.0475563526692728	20	18	1.0248984623271
Dpep1	0.375593693871193	0.0475563526692728	20	4	1.0171240679643
Drg2	0.375593693871193	0.0475563526692728	20	18	1.00924995441914
Araf	0.375593693871193	0.0475563526692728	20	18	1.00731809555635
Znf451	0.375593693871193	0.0475563526692728	20	18	0.9859949963418
Ywhaz	0.375593693871193	0.0475563526692728	20	16	0.96012498778206
Pcid2	0.375593693871193	0.0475563526692728	24	8	0.943637645373012
Insc	0.375593693871193	0.0475563526692728	20	18	0.928177060594462
Cmbl	0.375593693871193	0.0475563526692728	20	0	0.923957408502031
Slc31a1	0.375593693871193	0.0475563526692728	20	4	0.922568835209019
Phyh	0.375593693871193	0.0475563526692728	20	2	0.90339564878279
Rorc	0.375593693871193	0.0475563526692728	20	18	0.897304116555832
Nop53	0.375593693871193	0.0475563526692728	22	17.05	0.894301084246514
Bst1	0.375593693871193	0.0475563526692728	20	6	0.88581606370462
Secisbp2l	0.375593693871193	0.0475563526692728	20	6	0.865541417423314
Guf1	0.375593693871193	0.0475563526692728	20	0	0.853580011918802
Sigirr	0.375593693871193	0.0475563526692728	20	4	0.853249232890291
Wrn	0.375593693871193	0.0475563526692728	20	18	0.806894112907889
Tmcc1	0.375593693871193	0.0475563526692728	24	2	0.797134474979089
Hook3	0.375593693871193	0.0475563526692728	20	18	0.794982021989609
Crtc2	0.375593693871193	0.0475563526692728	20	18	0.790894692183333
Atad1	0.375593693871193	0.0475563526692728	20	2	0.786437203764987
Irf9	0.375593693871193	0.0475563526692728	20	16	0.78236660932886
Sdad1	0.375593693871193	0.0475563526692728	20	16	0.763448331897989
Taok2	0.375593693871193	0.0475563526692728	24	20	0.759729775726918
Cd163	0.375593693871193	0.0475563526692728	24	21	0.759264018681387
Ahsa2	0.375593693871193	0.0475563526692728	20	18	0.727333273041039
Foxf2	0.375593693871193	0.0475563526692728	24	6	0.717469779358378
Slc39a4	0.375593693871193	0.0475563526692728	24	20	0.713739772961466
Lifr	0.375593693871193	0.0475563526692728	24	17	0.712957141049017
Lrpprc	0.375593693871193	0.0475563526692728	24	22	0.682909131838522
C4b	0.375593693871193	0.0475563526692728	24	22	0.682547877981264
Rpl34	0.375593693871193	0.0475563526692728	20	18	0.681377530526585
Dnajb11	0.375593693871193	0.0475563526692728	24	22	0.671239115437047
Dnase1l3	0.375593693871193	0.0475563526692728	24	4	0.668837885038804
Serpina1e	0.375593693871193	0.0475563526692728	24	20	0.665467487491189
Stbd1	0.375593693871193	0.0475563526692728	20	14	0.652743614721243
Fam133b	0.375593693871193	0.0475563526692728	24	6	0.643625425073607
Bcap29	0.375593693871193	0.0475563526692728	24	20	0.636951442265151
Cebpd	0.375593693871193	0.0475563526692728	20	18	0.63021288046149
Vamp3	0.375593693871193	0.0475563526692728	20	4	0.612896968921386
Slk	0.375593693871193	0.0475563526692728	24	2	0.608730240987529
Pcyt1a	0.375593693871193	0.0475563526692728	20	14	0.584405125415818
Znf280c	0.375593693871193	0.0475563526692728	24	4	0.582838636229643
Ssrp1	0.375593693871193	0.0475563526692728	20	6	0.556599910696535
Orc5	0.375593693871193	0.0475563526692728	24	2	0.545016157031898
Ptges3	0.375593693871193	0.0475563526692728	24	0	0.531228459999745
Slc43a2	0.375593693871193	0.0475563526692728	20	4	0.491388108703769
Trim41	0.375593693871193	0.0475563526692728	20	18	0.457619127856284
Abcg2	0.375593693871193	0.0475563526692728	24	22	0.44886651000931
Ypel2	0.375593693871193	0.0475563526692728	24	6	0.448836050400567
Pdxk	0.375593693871193	0.0475563526692728	20	4	0.441514801797982
Rps23	0.375593693871193	0.0475563526692728	20	0	0.437765739921541
Aldh1l1	0.375593693871193	0.0475563526692728	24	6	0.429521607979139
Cstb	0.375593693871193	0.0475563526692728	24	8	0.427838249246093
Cyp4a12b	0.375593693871193	0.0475563526692728	24	8	0.42500576715437
Sorbs1	0.375593693871193	0.0475563526692728	20	2	0.423319760983598
Smap	0.375593693871193	0.0475563526692728	24	20	0.413652825410835
Chad	0.375593693871193	0.0475563526692728	24	22	0.406170267069215
Myof	0.375593693871193	0.0475563526692728	20	2	0.405990420540712
Endog	0.375593693871193	0.0475563526692728	20	10	0.376682559092174
Vnn1	0.375593693871193	0.0475563526692728	22	0.183333333333332	0.372218794903424
Rrp9	0.375593693871193	0.0475563526692728	20	18	0.307527684908531
Rhbdd1	0.375593693871193	0.0475563526692728	24	6	0.298866758252643
Poc5	0.375593693871193	0.0475563526692728	24	20	0.275050126682709
Chchd2	0.375593693871193	0.0475563526692728	24	8	0.25395743790842
Rab1b	0.375593693871193	0.0475563526692728	24	16	0.225512027541986
Ftcd	0.375593693871193	0.0475563526692728	20	12	0.210716983232077
Atox1	0.375593693871193	0.0475563526692728	20	2	0.134626900007443
Rpl38	0.375593693871193	0.0475563526692728	24	8	0.112365209070355
Sec23a	0.422065957096765	0.0623201036824986	20	18	1.29048619191891
Pxmp2	0.422065957096765	0.0623201036824986	24	4	1.28955867446676
Akr1c13	0.422065957096765	0.0623201036824986	20	18	1.21626491217986
Tnfaip2	0.422065957096765	0.0623201036824986	20	16	1.20956299432134
Ell	0.422065957096765	0.0623201036824986	20	16	1.20147633677085
Krt14	0.422065957096765	0.0623201036824986	20	8	1.19364126412875
Slc30a7	0.422065957096765	0.0623201036824986	24	4	1.1871827453802
Tmem115	0.422065957096765	0.0623201036824986	20	6	1.17024715645146
Mthfd1	0.422065957096765	0.0623201036824986	24	4	1.1674014519071
Hp	0.422065957096765	0.0623201036824986	20	18	1.1651905109934
Znf281	0.422065957096765	0.0623201036824986	20	16	1.16252883452997
Wfs1	0.422065957096765	0.0623201036824986	20	18	1.14562107463732
Tspan14	0.422065957096765	0.0623201036824986	20	2	1.06061094671197
