"","CT0","CT4","CT8","CT12","CT16","CT20"
"Clock",-0.0437577694499868,0.661813052491011,0.907656859684396,0.638624729233332,-0.379947255088088,-1.78438961687066
"Actr8",1.2519338823848,-0.0163101212375119,-1.33363358291107,-0.107145314391809,1.00293654295179,-0.7977814067962
"Med4",-1.29079081983681,0.0413891717647856,-1.1606379193033,0.866277457684387,0.625204102310166,0.918558007380779
"Abhd16a",0.354346167106634,0.151207191795325,1.20001210628843,0.553637887970458,-1.6554492387619,-0.603754114398952
"Krr1",1.5290267240821,0.0127367591428921,0.392818844297338,-0.31832708305094,-0.0664620075110118,-1.54979323696037
"Csnk1d",0.829951144907058,-0.445598238039507,0.176846382179914,-0.398877432406683,1.31688614988879,-1.47920800652956
"Parp9",1.27997706617315,-1.25185578096557,-0.531872232504555,0.523368281506938,0.776804631802488,-0.796421966012455
"Plbd1",1.82087718693387,-1.10528465257663,0.288990660215885,-0.345884637167049,-0.183304031950955,-0.475394525455115
"Cct3",1.56959968501129,0.487271661722724,0.265668260775008,-0.244257651738926,-0.97185878321798,-1.10642317255211
"Cpt1a",0.782361428360343,-0.638640342357135,0.675873358192557,-0.0350561031104579,-1.65999650272645,0.875458161641146
"Hsd17b6",-0.383726012639684,0.441537441502881,1.11850305039245,-0.256101148786666,-1.66794893060718,0.747735600138203
"Ppp2r1a",-1.02882422700264,1.07362626239344,-1.45554477592034,0.495388940518855,0.403407793060658,0.511946006950022
"Snrnp27",0.348249619286578,0.163721480731182,0.00473623374982017,1.15886450108363,-1.86373855491885,0.188166720067637
"Top2a",1.18873391295286,-0.690856498624194,0.660002823211402,-0.326092849443919,0.638087705195077,-1.46987509329123
"Emd",-0.0756445642868213,-0.25479341513975,1.86502341577957,0.154726592220359,-0.834215927894208,-0.855096100679141
"Uox",0.279306337252344,1.55646624220151,-0.772081407010898,-1.14295623774708,-0.505253084295238,0.584518149599367
"Parn",-0.778560569590336,-0.141960131054492,-0.738426941211423,0.199814686074432,-0.437471656247813,1.89660461202963
"Rfc3",0.279656465262838,-0.0317471722341689,1.65052267928935,-0.092847367512473,-0.374648975533101,-1.43093562927245
"Tmem43",0.325930879927918,0.865831484285474,1.17984578115135,-1.30224492019312,-0.0425138824443127,-1.02684934272731
"Cpsf7",0.0933652603985888,0.0668685253247834,-1.86268509119921,1.02169466934657,0.68797073980852,-0.00721410367924106
"Polr1f",0.306613979483519,-1.09571884148975,-1.34578427934023,1.04043892224834,0.873437440323894,0.221012778774223
"Ash2l",1.52398526592427,-0.23915903314816,-1.26253879693789,-0.0584986105580853,0.733014651616169,-0.696803476896314
"Tcea3",0.673047938427207,1.12438105892237,0.429899166447751,-1.50239068804837,-0.900063130607476,0.175125654858518
"Nop53",-0.162996606835544,-1.55129608849846,-0.688660635250833,0.520458888247265,0.783308998508946,1.09918544382863
"Itga1",0.514487006052437,1.00990539212111,1.1304695494412,-0.66556570315576,-1.08354507951026,-0.905751164948733
"Mprip",-0.756512470577177,1.08403099554809,-0.22258185070197,0.365132928639071,-1.45142664434936,0.981357041441346
"Gcdh",1.36554176622616,0.940692447890571,0.150952690889068,-0.973654619292999,-1.04107313345318,-0.44245915225963
"Tbl1x",1.42079966691361,-0.000497112845831408,-0.949428703860653,-1.21932831193427,0.769865716566335,-0.0214112548391887
"Med24",-1.15683674735778,-0.141030056771755,0.719282744312408,-0.0480794607720101,1.52283710923217,-0.896173588643029
"Zscan21",0.534730874509981,0.415483174980486,1.47207167889913,-0.348134243896329,-0.8110315504932,-1.26311993400007
"Lrrc59",0.663847573397862,-0.126230370222909,1.69606599415009,-0.792850296995586,-0.728198468955472,-0.712634431373993
"Rexo1",0.863502902751264,0.231186979028528,-1.97184838248494,0.341700806691582,0.429920649861447,0.105537044152119
"Vapa",-0.796576182523782,-1.64837630886737,0.52795523752075,0.896411476195387,0.660682379035418,0.359903398639603
"Eprs1",-1.15434621441155,-1.37124255458535,0.687168404787876,0.649540330792556,0.899692165738321,0.289187867678148
"Pnisr",0.410953193761513,-0.343701540323513,-1.81899674636454,0.925953414298522,0.0920517286193339,0.733739950008697
"Alg9",0.114444995611594,0.0152282598528085,1.77104542767036,-0.123867803117847,-0.5305666838968,-1.24628419612011
"Tbl1xr1",0.734477099016107,-0.0285835352530521,-0.977203203368753,-0.661612368272412,1.61360912201633,-0.680687114138221
"Hnrnpa0",0.000897062059013034,1.48003112569346,-1.45867718313347,-0.512059474555588,0.63194871792281,-0.142140247986241
"Dpf2",1.35076915205568,-0.653394807692404,-0.724425939457957,0.799677697725222,0.415480255561168,-1.18810635819171
"Myl9",1.59731900767849,0.740260065982534,0.0454680278476512,-0.739428247880548,-0.799181135898017,-0.844437717730111
"Srp54",1.46982390666466,-0.132012630359384,0.873046043392815,-0.372691160407901,-1.25941735599173,-0.578748803298464
"Phf8",1.39787309813497,0.114740844437182,-0.734665490086116,-1.22944590828967,0.888919045428211,-0.437421589624584
"Decr1",1.61717298887341,0.688173749627979,-1.18619834114612,-0.41751522573556,-0.555314009221265,-0.146319162398443
"H2bu2",-1.38777645418536,-0.584582358933369,1.04842595758734,-0.363493733520847,0.0639367492600094,1.22348983979223
"Tmx4",0.690202344887358,-0.988659035936229,1.52578447074655,-0.488497496450202,0.224971468606674,-0.963801751854159
"Shmt2",1.78911308189978,0.479764042782752,-0.869328282320583,-0.616632526116329,-0.642908480849727,-0.140007835395895
"Abcc3",-0.402604976851329,0.100386983078727,0.586053489651695,0.211141634113807,-1.7167215322698,1.2217444022769
"Asgr1",0.0460952544143569,0.0254894922106439,-0.254370706718573,-1.24685375874651,-0.370523841517131,1.8001635603572
"Atxn1",1.18179467642025,-0.585407448838505,-1.44910615875586,0.021820009452725,1.0538373446796,-0.222938422958211
"Erlin2",-1.91485863791833,0.653267711492585,0.82503623285682,0.452664705258617,-0.110128035483069,0.0940180237933705
"Prodh",-0.397494237549848,0.761590292434316,0.878265540399816,-1.74503582723272,-0.148123437818294,0.650797669766729
"Dnajb12",-0.711185587450324,0.092929364574773,-0.537545794222021,-0.909342934134383,0.246027084091327,1.81911786714063
"Eif4g1",1.47167176304893,-0.929861761932548,0.301464104991287,-0.270617827241876,0.619612560518997,-1.19226883938479
"Zfhx4",1.31916951108986,0.123674923278278,-1.02877372121625,-1.08835870190847,0.959343373591797,-0.285055384835216
"Crebbp",0.710415487828772,0.641797935471723,0.54138120178949,0.217630782404807,-0.185465554998891,-1.9257598524959
"Fyttd1",0.329698090765084,1.43736858736488,-1.56146789459476,-0.402327748596862,-0.222470340247337,0.419199305309006
"Nacc1",0.75457249626201,-0.875770178462944,-1.46420649513028,0.359984602700142,1.17809938789752,0.0473201867335539
"Adar",0.437966853373943,-0.647673468998708,-1.656201426608,0.170465606346613,1.14720402024867,0.548238415637486
"Tpm1",1.08617961603569,-0.828231340999344,0.637907744020723,-0.295648045941936,0.808901835124309,-1.40910980823945
"Mylk",1.15908871335127,0.994186874903819,-0.688041701841261,-1.17754299716852,-0.763003701783155,0.475312812537846
"Ermp1",0.23332753978868,-0.174643521463624,1.85291223155492,-0.71154395376513,-0.242663162497786,-0.957389133617039
"Cp",0.254406218374137,1.70422725393357,0.299952645220128,-0.368248597532035,-0.848679500772357,-1.04165801922345
"Ccdc9",-0.0499730767163082,-0.182866469823643,-1.78557386736938,0.249131075951153,1.15716843484009,0.612113903118091
"Krt10",-0.989107950407254,0.668134190935909,1.69141433296462,-0.449893467721834,-0.670359369059223,-0.250187736712214
"Bend3",0.598258195912629,0.329076141527293,-1.97952942450718,0.12626587243151,0.75506369650875,0.170865518126996
"Abcd3",-0.618033434994865,0.86021200331742,0.755613686063301,-0.424181396060517,-1.50390718638199,0.930296328056644
"Apoa1",0.459776856966785,0.0467742962733098,1.38648676526053,-0.196034211869054,-1.68088747740462,-0.0161162292269448
"Acox1",1.44441061120371,0.785048687113588,-0.110178005319396,-0.872365575366893,-1.23452915241567,-0.0123865652153463
"Fbxo11",-0.418493210227554,-0.68000561955031,-0.579351324773441,0.167728136930677,1.95056108218697,-0.440439064566337
"Rcor1",0.90048789770613,1.02033993943805,-0.588153375076101,-1.55329593900572,0.537533379069838,-0.3169119021322
"Rab5a",-1.38104306229283,-0.950199144890035,-0.000153004284398434,1.03587435501427,1.02033176207024,0.275189094382756
"Kdm6a",0.918223165185723,0.195636323570539,-1.35585413511649,0.539125299937942,0.837703604695527,-1.13483425827324
"Pcbp3",0.382346427924991,-0.765403812963513,-1.02175668484038,-0.0882232080717145,1.77160839066058,-0.27857111270997
"Zmym3",1.5780625605827,-0.143033397699352,-1.30291171966162,0.678844397376514,-0.373686396435584,-0.437275444162658
"Stt3b",0.458470225678227,-1.1022436656381,0.70171939442907,-1.1705573711656,1.29566259231481,-0.183051175618413
"Wdr55",0.715581459238993,-1.51890697291999,1.2981230519768,0.0916949513855266,0.103834754704107,-0.690327244385443
"Rab14",0.674166850921401,-1.27887674728345,1.60491019315582,-0.314956721384648,-0.354012115089407,-0.331231460319716
"Ring1",0.892527906451816,0.568028008912697,0.147260692118381,-0.751982826899902,0.781907167972015,-1.637740948555
"Med27",-0.781270489234584,-1.34676537626519,-0.127070867736861,1.48996450318117,0.535830538343236,0.229311691712229
"Hnrnpab",0.837800385553833,0.809571235489296,-1.8859162697049,-0.0440951764233061,-0.00720236247148406,0.28984218755656
"Dysf",0.21481328225674,0.276660088650909,1.67080401153161,-0.369650877343214,-0.482591280895186,-1.31003522420086
"Rtf2",1.0355026233244,-1.05171846758814,-1.33650799389551,-0.0799029695583427,0.753560515397542,0.679066292320044
"Sdhb",0.194477853708909,1.16613134419278,0.103503869492343,-1.37877234556782,-0.961078848788886,0.875738126962667
"Hnrnpd",-0.100993336060484,1.22709916785917,-1.74603739715875,-0.0291780097018053,0.659113010838295,-0.0100034357764302
"Snip1",-0.376659232305749,0.202960987295627,-1.01212906443939,1.42592585266749,-1.05022162787923,0.810123084661255
"H1-2",0.491010664938698,0.00614525362266596,1.32447299163917,0.486317186953552,-0.92502976173294,-1.38291633542115
"Rpl13",0.808667027844545,-1.5564918772761,-0.201196839762525,-0.410159845418611,1.30847556792976,0.0507059666829351
"Ap2a2",0.444722992615369,0.542198814751619,-1.48147514231962,-0.999371842609191,0.431666688130749,1.06225848943107
"Cbx8",1.07923089305058,-0.0156750320268388,-1.41827712271349,-0.421336889952746,1.20804342747715,-0.431985275834653
"Luc7l3",0.0266704237138817,-0.675802384243692,-1.08539121668323,-0.210480130829469,1.81768947725176,0.127313830790746
"Zrsr2-ps1",-0.914132421080766,-0.277634883640646,-1.23604839847345,0.908214494022089,1.2983252837491,0.221275925423679
"Kdm2b",0.697483162218824,0.625968455677471,0.655804185519598,-1.8935179271912,-0.269271200544463,0.183533324319768
"Lamb2",1.91345036541356,-0.985990282395557,-0.0894488703847607,-0.376304409339612,-0.465734400362,0.00402759706836747
"Csnk2a1",0.574631359884395,0.50973618523227,-1.55928031288006,-0.625154808314163,1.25100449257644,-0.150936916498885
"Cul4a",1.15650609634781,1.39684962220366,-0.413704797441093,-0.616370523691797,-0.766585680390603,-0.756694717027975
"Prkcsh",-0.249987405669026,1.58347782362712,-0.712536007539194,-1.26224821568559,0.569139645696305,0.0721541595703801
"Sap130",1.65326714154194,0.378781092001895,-0.10040060205477,-1.33205613792427,-0.0178171766859331,-0.581774316878852
"Ccdc124",1.06389980083246,0.294695560008882,0.241595235022918,0.454349339266805,-0.188847941227501,-1.86569199390357
"Thoc7",-0.281818130303565,1.25132185045408,-1.54881551437058,0.237095314346422,0.819634423995643,-0.477417944121998
"Imp3",0.94626294342841,-1.82138265791354,0.538359569029605,-0.289570886425286,0.642804751140582,-0.016473719259782
"Cebpb",0.575906838244065,-1.08313274638781,-0.743351109831937,0.404766648709396,1.52314385523856,-0.677333485972267
"Tubb5",-0.763541757197233,-1.32924416998176,0.0954188608542736,1.22890470322197,1.03058061924941,-0.262118256146662
"Cttn",-0.596698500645365,-0.567179299356229,-1.10995649135965,0.492186398748821,0.0968236090079596,1.68482428360446
"Prr14",-0.0484229871294469,-0.446341029558623,1.86241934198034,0.219550187781902,-0.688683409069743,-0.898522104004425
"Akap17b",-1.52448249192795,-0.532722964070335,1.07918422012367,-0.415675419158627,0.901224888275422,0.492471766757831
"Hspd1",0.98758119738167,1.25494838730726,-0.0164515042123333,-0.765980946145829,-1.36125718604005,-0.09883994829072
"Nosip",0.88129180809908,-0.784078480786412,-1.31550273607419,0.188657798437634,1.32485773152318,-0.295226121199292
"Nsun5",0.47914306976614,-1.92178163736366,-0.0366840693232729,0.450293218809758,0.929012466268876,0.100016951842154
"Eed",1.08314050896778,0.343550282132768,-0.245490144363191,-0.132483855128174,0.716822292920642,-1.76553908452983
"Nom1",-0.37327771479613,-1.59234058978452,-0.0891584913571812,0.519346937725841,0.10867309025564,1.42675676795635
"Sptlc2",0.682140384855663,-1.58138360850869,1.11357092557763,-0.279650447858551,0.629960405379349,-0.564637659445411
"Kat7",1.08911800696032,0.861822054602907,-0.361502341116046,-0.909862981029876,0.630171189459416,-1.30974592887672
"Anapc1",1.43091910943017,0.844546605389544,-1.11553681741933,-0.474191710608351,0.174245329975873,-0.859982516767907
"Taf2",1.4670371980935,0.791435063329303,-1.35288672215044,-0.538785604869251,-0.312954768383441,-0.0538451660196676
"Atp2b1",-0.252970053332766,1.30091199245789,0.364087199851766,-0.0229645807607919,-1.73034044317237,0.341275884956266
"Myo1d",-0.0225672845479222,0.692686763701788,0.485616740878657,-0.251881079237096,-1.83249466586792,0.928639525072489
"Asl",-0.355018748221402,1.75330300808525,0.382404946052108,-0.934040967313246,-0.883116223899412,0.0364679852967072
"Nsdhl",-0.850671067534414,-0.892293585493527,1.3465386019149,0.389668956746476,0.873763508187894,-0.867006413821328
"Nfx1",1.09999521746319,-1.17385437262275,-0.89661729492746,0.353500693141391,1.11249707540055,-0.495521318454927
"Frg1",1.76419457111797,-0.562954889170701,-0.466173246029802,-0.268616043847295,0.532424609535107,-0.998875001605283
"Prph",0.974250632457622,-1.40677097857074,-0.870099291468444,0.665203106075862,-0.259700435920019,0.897116967425722
"Baiap2",1.53205191022824,-0.0501196753336254,0.00536152970328826,-0.9872405033197,-1.13053948490566,0.63048622362746
"Tmed2",-0.156033457048547,-1.86619553375151,0.87659571768073,0.730883894894092,0.435790917352366,-0.0210415391271241
"Parp3",1.21249784513199,-0.22338151957628,-0.925425563054433,0.0317127049765244,1.0964094044481,-1.19181287192591
"Arglu1",-0.988579329014249,-1.30539956939642,0.815750685036343,0.22991079988598,-0.0166168140175082,1.26493422750584
"Rpl10a",0.987332502919317,-1.76851806312697,-0.293227886332979,0.873531838291244,0.219397125887119,-0.0185155176377403
"Phf14",0.876050885744544,1.37592781365417,-1.20039617171187,-0.57648312087982,0.238482867070942,-0.713582273877963
"Hsp90aa1",-0.36875831412383,1.72603848516661,0.144304741687556,-1.12204049869522,-0.706000225043482,0.326455811008358
"Ahdc1",-0.454322892668053,-0.992352775316373,-0.542062451872426,-0.507596569490613,1.51415348981224,0.982181199535228
"Col1a1",0.999491197678666,1.40489054247444,-0.486544161674416,-1.19477353961658,-0.136054664632908,-0.58700937422921
"Abcf2",2.01531300993331,-0.220279157471962,-0.285834522412945,-0.376801713726964,-0.45406612251299,-0.678331493808447
"Taf9",1.39542793603643,-1.33164323911965,0.207285833798789,0.333875402539567,0.383853182750584,-0.988799116005708
"Cpsf6",0.665826933675451,1.07854260773277,-1.78134273366795,-0.368241646165318,0.166991690276612,0.238223148148431
"Exosc6",-0.479348740188736,-1.1447391296738,0.774031957681632,0.00274556474491106,-0.694758141697827,1.54206848913383
"Uimc1",1.13850591138429,0.955452257378289,-1.36055101153764,-0.844316094393684,-0.276807593042814,0.38771653021156
"Fsaf1",0.983138079164904,-1.505981427522,-0.583805353894033,-0.41656637869191,0.548287210033045,0.974927870909997
"Prodh2",-0.744546723485396,0.23889574927736,0.154324417215868,-0.971715319866828,-0.466599712243598,1.78964158910259
"Ufsp2",0.618460716283367,-0.0102996661193042,1.47625470622188,-0.000291482129935059,-0.677175016626048,-1.40694925762997
"Ces1f",-0.382592249999872,1.42681221952042,-0.460275066447238,-1.04464817133071,-0.608863288021197,1.0695665562786
"Ptgis",0.0854134996128947,-0.19059447711484,0.796630238804776,-1.23040741539949,1.42330276119495,-0.88434460709829
"Ccnk",0.0856276712612727,1.38834801139551,-0.490974760796161,0.733832823773168,-1.49553217521877,-0.221301570415026
"Isg20l2",0.0387987557713481,-0.201809474226131,1.7240384742824,-0.132944892523176,-1.40254497382803,-0.0255378894764171
"Cyp4a10",0.628271935690002,1.21184751052707,-0.840188046990124,0.810971662776538,-1.16373823597828,-0.647164826025206
"Atp1b3",-1.16155562732086,-0.0645736226465827,1.81889884692804,-0.577226895971734,-0.057339885530326,0.0417971845414718
"Prdx1",1.47554747860644,-1.20991963781847,0.897040934587517,-0.462868450969939,-0.56791876250032,-0.131881561905228
"Pigt",0.500277895065951,0.271757689015415,-0.0299495174045903,0.393542381424364,0.824175578449996,-1.95980402655114
"Uggt1",0.259638281444669,1.32279925146451,-0.158757777780891,-1.56011489843381,-0.529411201352667,0.665846344658189
"Tmtc3",0.599882867693776,0.0527573488264872,1.07954529776511,0.51535181021941,-1.7071380377119,-0.540399286792881
"Nfia",0.857212343669862,0.0887039833024281,-1.10475138150365,-0.289115034316775,1.41832127608275,-0.970371187234612
"Yeats2",0.527437838344075,0.130436632113981,-1.75620403491647,-0.535151552548623,0.813167364950737,0.820313752056297
"Zc3hav1",-0.215049874866771,0.0821575633138862,-1.68873996129098,-0.000581737679669067,0.44477625313608,1.37743775738745
"Erlec1",0.101961707216274,-0.243598273603198,-0.374029824548674,-1.39817859478621,0.248381497539321,1.66546348818248
"Tecr",0.795262356613514,-0.823830371011026,1.22646627076552,0.600551649434917,-1.22075914637676,-0.577690759426162
"Zzz3",1.10209764288363,0.869546742887207,-0.358131796763075,-0.0372846173454778,0.122208322918879,-1.69843629458117
"Tjp1",0.288424487497515,1.10872276585195,-0.29009063783319,-0.118908131333751,-1.7392719589703,0.751123474787775
"Esrra",1.34221739825044,0.709158891381243,-0.431377681124916,-0.370370082797712,0.267233856495417,-1.51686238220447
"Phb2",1.27512725727778,0.713481154553735,0.686223856437722,-0.883217247704743,-0.963176053016762,-0.828438967547734
"Arid4a",1.51421724018469,0.704972398044066,-0.902810038602097,-0.189852882892494,-1.16514323127455,0.0386165145403905
"Myof",0.352239912909181,1.27899748975251,0.0812687507213012,-0.580119184867564,-1.62821972292452,0.495832754409092
"Cse1l",1.17502703379347,-0.237812703317592,-1.19009404988433,-0.860013456986822,-0.071065954781869,1.18395913117714
"Ambra1",1.20295383224795,-1.15693529657002,-0.95121320509614,0.221326517357244,1.05844401437538,-0.374575862314418
"Got2",-0.816947420634542,-1.19419471623561,-0.278742180820826,-0.0130260760769048,1.44888659127996,0.854023802487932
"Snrpc",0.890142601288366,1.04626821353139,-1.45953655296467,0.271031172897049,0.187110050475086,-0.935015485227221
"Cdc27",1.14987693204224,0.104929460583726,-1.66125476207139,-0.199181427676018,0.887596267211489,-0.281966470090041
"Preb",0.906296676129689,-0.668089300761569,1.5643711602426,-0.303547900710242,-0.5633189911778,-0.935711643722699
"Fus",-1.0998634623036,1.12984813431249,-0.683645439375312,0.959837332080019,-0.887326909254438,0.581150344540846
"Slc27a5",0.86400687404694,-1.76138210479739,0.78763699057519,-0.352935202570014,-0.155352145193738,0.618025587939021
"Rbm45",-0.77535349761951,0.370653192932265,-1.54858256681818,1.16048745630075,0.0783239923813582,0.714471422823323
"Esrp2",0.931623991715085,-0.0932598984100899,-1.86733457809915,0.387432695548406,0.695302899587429,-0.0537651103416776
"Retsat",1.69112313878547,-1.22113889413725,0.506636110194272,-0.259008595556046,-0.542753442051469,-0.17485831723497
"Pkp2",0.709186851010512,-1.60045075031558,-0.490859880191747,1.12804324015665,-0.314495670139702,0.568576209479868
"Faf2",0.102034836408949,-0.329305821539767,1.95109172335109,-0.430402971053106,-0.484418746134192,-0.808999021032976
"Grn",1.19014717869308,0.559341029655175,0.352459295405523,0.316676115628249,-0.963033631252739,-1.45558998812928
"Cyb5a",-0.850749670654345,-1.16844959751496,1.16064225381368,0.928447221940218,-0.626300973858827,0.556410766274285
"Mdc1",-0.252224616539754,-0.332497088489106,1.14844115195938,0.586079264801819,0.543672033465453,-1.69347074519779
"Znf830",-0.376810768923007,1.31822921136287,-1.51727423045384,-0.266178667002623,-0.0221544129703854,0.864188867986983
"Hyou1",-0.389881409272174,1.33296012767423,0.0598240041754729,-1.66432984289235,0.132100708643452,0.52932641167137
"Dhx36",0.419374939047028,0.0588133517531135,-1.84127813322654,0.314585891410902,1.14943832194148,-0.100934370925979
"Ap2a1",0.564267596471534,0.233317949646778,-1.60123335038356,0.933988108946951,-0.834061720248106,0.7037214155664
"Gstm1",-1.02567279539094,0.893044945643539,0.95082899295935,0.215227625615164,-1.42942458679317,0.395995817966057
"Bag5",1.40898113197114,-0.891100131870484,0.438749922368591,-0.12813681502809,0.499150708471057,-1.32764481591222
"Hspa4",0.771760452637834,1.0495105021294,0.858827213067419,-0.919159775885214,-0.588902201929529,-1.17203619001991
"Clptm1",0.429952381667105,-0.407779447282192,1.40430550184805,-1.44670192919852,0.550311692137966,-0.530088199172404
"Fads2",-0.412362969578971,-1.45211959570505,0.888869877233268,-0.272963433411346,-0.109617791853033,1.35819391331513
"Slc38a3",-1.33012812885325,-0.439392462131837,0.0200623104526673,1.49576935540254,-0.492746502841377,0.74643542797126
"Pphln1",-1.74503610028162,-0.389327933642155,0.460591963038427,0.854995820801258,0.921693056184499,-0.102916806100414
"Col18a1",0.777187586311557,0.612674900828838,1.21415852747021,-0.857142972663232,-0.495323648736542,-1.25155439321083
"Prxl2a",-0.828043419794671,1.48142332416152,1.05118790437384,-0.426030780896781,-0.728437811350029,-0.550099216493873
"Ran",-0.185204530132714,0.0915018957488812,1.31257201773791,0.926269862873002,-0.878026142593811,-1.26711310363328
"Gzf1",1.19253380923598,-0.197782984585242,-0.934280597750741,-1.31613436410649,0.897376955763951,0.358287181442542
"Hnf4a",1.03433548249293,-0.605275333441938,-1.15744229849825,-0.169921167032874,1.39566409313581,-0.497360776655675
"Mtpap",1.83191485883132,-0.396590240719182,-0.0754098236317838,-0.512321689298898,0.231732600139159,-1.07932570532061
"Mvp",1.02488324721935,0.458736547734176,0.419032621854463,-0.764681695400214,0.510681253231409,-1.64865197463918
"Pcnp",0.588732080853354,-0.356200933363339,-1.80162774177095,0.344834556277537,1.06618678213836,0.158075255865032
"Nsa2",0.655194724711502,-1.71339206124489,-0.491168393501268,-0.112163239740584,0.851273938174926,0.810255031600322
"Lgals9",-0.461025569036216,-0.0176034465013098,1.31814826944908,0.535006592373193,-1.64087132761963,0.266345481334873
"Pkd2",0.348573740268923,1.19813846652891,0.398327681750526,-1.77761487914614,-0.318622482268596,0.151197472866385
"Ap3b1",1.75321621648656,-0.278648656705447,-1.34882415993028,-0.0547880920867072,0.0734768023570832,-0.144432110121205
"Snu13",0.67972910238592,-1.98402999614725,0.341353080857048,0.038493557328365,0.629979633976319,0.294474621599607
"Ptbp2",0.913803404708648,1.00390098856342,-1.75229576892521,0.169719259824926,-0.196249342386605,-0.138878541785184
"Cyp2b9",1.26002362446099,0.948083599052823,0.0926075123304973,-1.11135838855857,-1.12500829509236,-0.0643480521933869
"Hmox1",0.626564637980993,-1.0971511860194,-0.861193768324119,-0.0834170444625862,1.6169036717377,-0.201706310912589
"Rpl7a",1.04075122270598,-1.77253266939043,-0.398706439900003,0.021313622657155,0.540270030793514,0.568904233133767
"Map4",1.13343234407789,-0.944834219130109,-0.0951511044378606,0.240879528046737,0.994657628338812,-1.32898417689547
"Tns2",0.466331346169703,-1.43398531501077,-0.82900242222681,-0.175979328557355,0.809736985133408,1.16289873449182
"Gpd2",-0.332897533913469,0.740372127854986,1.58234164979486,-0.326194485683313,-1.24834522821655,-0.41527652983651
"Ppig",-0.576519485643719,1.40543082184116,0.249954108467662,-0.267354287333973,-1.46149203658482,0.649980879253692
"Stx5",0.400668504648115,-0.63658667081146,1.45807019932788,-1.13514617277564,0.66920725295224,-0.756213113341139
"Rnps1",-0.413757600953125,-0.255726128950835,-1.64848260095808,0.621085655442832,1.1804527653847,0.5164279100345
"Rsrc1",-1.27432519055286,0.317159213710376,1.4197652877196,0.718730613189654,-0.439953349037387,-0.741376575029401
"Polr1c",0.624943987683526,-1.1046756094082,-1.42671892627099,0.561370133918683,0.931241606565398,0.413838807511585
"Pabpn1",0.453070763973533,1.76921987900583,-0.894073425649091,-0.132669008263468,-0.339944910825508,-0.855603298241288
"Kat6b",-0.397872342510973,-0.392027792758829,-1.25396871926737,1.70729833607749,0.436675641460058,-0.100105123000373
"Ppih",-0.859332951292814,0.613849322746794,-0.612430028312346,1.7323105417936,-0.688674662820142,-0.185722222115075
"Usp19",1.29596746338624,-1.0769476276447,1.14770410815488,-0.0892094709144968,-0.737366255447412,-0.54014821753451
"Hist2h2aa1; Hist2h2aa2",-0.281578003111049,0.663588000080335,1.67833051770453,-0.674025597957102,-1.04552547393153,-0.340789442785192
"Rap1a",0.604834895138087,1.31280132621378,-0.315873259088333,0.559080924329742,-0.794277853156374,-1.3665660334369
"Tubb2a",-0.914604723527013,-1.47900917593862,0.067999600354532,0.515698330025972,0.721159948131915,1.08875602095321
"Txnl4a",-1.12822533072285,0.838112252710949,-1.00738214494747,0.861921922514096,-0.547747548383585,0.983320848828859
"Psmc2",1.11951838862523,0.792480812664841,-0.912086762739029,0.584636009086171,-0.205096941496936,-1.37945150614028
"Srp68",0.892873755148278,0.246882395698532,-1.47698969902484,-1.01747681958169,0.738378951348533,0.616331416411195
"Copb2",1.17795386045484,0.684584375854321,-1.30189436073419,-1.1210891973604,0.412414832881866,0.148030488903562
"Pum2",0.692606788676136,-0.313294084064668,-1.83039898647608,0.951841850379937,0.106170491879898,0.393073939604779
"Mepce",0.356623202673728,1.60575194403693,-0.99598802210738,-0.215213008167558,-1.0734196061364,0.322245489700688
"Morf4l1",0.683185598035122,0.340087735671025,1.10039325229758,0.0336438266710793,-0.415855671941494,-1.74145474073331
"Nsrp1",0.0178791218451819,-1.18668288425055,-1.11619798925512,1.39096611138917,0.521615179140106,0.372420461131208
"Septin10",1.44148783315265,0.584244328897549,-1.57121061538146,-0.285388161610021,-0.174897029013483,0.00576364395476345
"Chtop",-0.751585106138965,-1.59634423796645,0.87719874002951,0.258347479706214,1.0034618934665,0.208921230903197
"Caap1",0.952344123426124,-1.00712840457569,-0.3882699863153,0.693300210593468,-1.2242141340627,0.973968190934099
"Dynll2",0.0761886381028025,0.543809249958921,1.38700241170925,-1.4830062273919,-0.730024138272597,0.206030065893528
"Tor1aip2",-0.617564810240587,-0.974131991391631,0.139028877647231,1.78820052642335,-0.61296252387261,0.277429921434246
"Krt16",0.725325481029123,0.138680664002356,0.873834260847226,0.487487101358892,-0.413593165857491,-1.81173434138011
"Zfp292",-0.254834942735767,0.450775134705514,1.01524212729043,0.194232738400642,0.453973553847609,-1.85938861150843
"Ess2",-0.947384486780618,-0.433435983909454,-1.07349365960651,0.919295528666598,1.37535875674263,0.159659844887348
"Atp1a3",0.0179431497973816,-0.149528007775564,-1.55009093652967,0.644661366713887,1.41885430455001,-0.381839876756047
"Trim33",1.43462901474177,-0.337921808973574,-0.207892892568918,-0.416058696446798,0.881561190591479,-1.35431680734396
"Jade1",-1.11529028183347,-0.530283012597016,-0.0199709107355055,1.84842977726293,-0.234817241252897,0.0519316691559568
"Setdb2",0.348709610824142,0.424388169611454,0.844925940063554,0.275754812608022,0.0814971301172309,-1.9752756632244
"Rbfox2",0.724506438800097,1.17537203302778,-1.00318722296029,-1.21236969172186,-0.374861299858218,0.690539742712483
