"CT0_1"	"CT0_3"	"CT0_4"	"CT4_1"	"CT4_3"	"CT4_4"	"CT8_1"	"CT8_2"	"CT8_3"	"CT12_1"	"CT12_2"	"CT12_4"	"CT16_1"	"CT16_2"	"CT16_4"	"Perko_1"	"Perko_2"	"Perko_3"
"Pon1"	4.83327706582598	4.7672099735914	4.71428809372868	4.56136159615286	4.33856495817871	4.39156765869213	4.25021159911187	5.11196714915288	4.49073042407603	3.20886465138368	4.62411808766784	4.47256907922138	4.83311346392926	3.97868947783751	4.3613963544117	4.18353657103679	4.00974952724384	4.98050050101337
"Pcca"	-4.45708927890894	-3.46064825535501	-0.317535014234686	-2.02111400831617	-1.83727475992476	-0.804172424814045	-3.47377943008261	-1.80366837128958	-1.05350483535846	-2.12182575078946	-3.00244992661588	-1.14139243113484	-1.11695262935383	0.477652032522037	-0.785753816604732	-1.05434976072709	-1.21830843182363	-0.226607574378161
"Itgb3"	-1.81969960830455	-0.990613582016742	-0.655209512922614	-1.33898005751142	0.426353188344031	-0.916496507528116	-1.57446407847802	-0.937833684208162	-0.788642808464882	-0.784713401927938	-1.56794827305431	-0.243036320677227	-1.28531914639566	-3.28951635195239	-1.81520532291189	-0.624594131925395	-0.515461523706964	-1.31027469629177
"Creb1"	-0.103115916704002	-3.04255188826036	-1.57724478390635	-1.52347674614053	-4.83333253714048	-2.59150260215481	0.123101819123377	-2.87191542096982	-5.62106852727998	-2.00509550181096	-2.701745904311	-2.09634669019304	-2.9073549437262	-3.88056057068034	-1.03447463227634	-1.85987189277676	-3.62202247326186	1.27584946277724
"Cyp39a1"	0.529725328492631	1.55741621838071	1.19920251167649	1.14782933946946	1.64738230809813	1.77661148848988	0.141059887456162	1.92161209399885	0.660196636689644	0.957545057056109	1.09861464545216	0.432387915159488	0.861843474865363	0.402111508078569	0.126228147796198	0.644915228582196	1.72722904797718	3.23308431852535
"Znf24"	-1.28427052312718	-2.13150074048476	-1.76005983730831	-3.43168597626997	-2.82240535498368	-1.31121534883741	-1.77836830882191	-3.05202249407817	-5.02454494753094	-4.73439797981489	-3.5796153020041	-1.67578576049405	-0.399156314957715	-0.747370298186045	-1.34031352389288	-7.06701479348335	-5.04784887458158	-4.38941111855062
"Terf1"	0.453940961128872	-2.14390523335675	-1.11916723188426	0.120002503423599	0.000963777255712728	0.313806530477564	0.883105760254441	-0.0479344244915616	-0.69978828128334	0.495342594730346	0.522655317097186	1.1352541910446	-1.53325217263581	0.258330824076499	0.443982729549322	-0.62877113297456	-0.46936179876959	-0.795291992830645
"Ilkap"	1.02355644013627	0.795819983265876	0.578881612574275	-1.0923182899877	-5.56132745913973	-3.61098979707122	1.7756601461124	-4.14261265651806	-5.59072898227835	0.519376816007828	-3.56081124522434	-5.26508302604357	-1.84485417163518	-4.26310445920535	-1.58635075274236	-1.89380443876317	-2.84693187003084	-5.00600173739687
"Rpl11"	5.21873976118728	4.80554126355187	5.24277614660691	4.74993246271289	4.77684273207739	4.66595651751459	4.74253388466699	4.79268176428365	5.19467986925077	4.95683360025173	4.90506072328403	5.24869199270436	5.32390435345016	5.40261441717919	5.42137464108955	5.04863210240634	4.90531586888158	5.45602807834965
"Hba"	2.09096255020364	3.28413632610203	4.02727820665641	2.73017045202025	3.5657108270837	3.93122405829651	3.21532804845246	3.14674273120231	4.2553853709808	3.03383816942926	1.00599273424736	4.15902268531785	2.43909070769506	2.88557334691857	2.32149407969601	2.89313172281472	2.74382292133442	1.00823530977998
"H1-5"	5.05619149732775	5.26012440616655	5.12105817763829	4.72323550002657	4.7059764792459	4.41383489884512	5.38354483860199	4.61799346216072	4.93226996973101	5.02734416891533	4.50858078272721	4.35232274542891	4.72254349174175	4.99562278575418	4.54739399867045	4.75420898161743	3.96249263001626	5.26393326734598
"Ggcx"	2.14964969819324	2.6610303740318	2.63754566463748	2.13413122212248	2.87723965920733	2.39234074559008	1.37731725837862	3.57867760387695	2.93377392340451	2.91891603825442	2.73026798368145	2.97157343475472	2.77135815394676	2.83523174935302	2.92814904948794	2.51464384238724	2.72358264686014	2.96429384582676
"Anxa11"	-2.27574725541884	-0.610793676569042	-0.818172861636189	0.322137098545078	-0.10855680081308	-1.82442210031433	-0.0329287868793635	-1.85308521948571	-0.0782135803922515	-1.52795101516158	-2.09068856058732	-0.552403761078057	-1.61208906837482	-1.85429277794965	-1.82460306557056	-1.16257820213443	-0.115478561598746	-1.1672381296587
"Fam50a"	0.841008633458792	0.664658779487976	-0.626082476618127	0.0343011271396136	-0.0245967131400668	-0.337175319602188	1.18363274594896	-0.666343305481469	-0.0182635288231623	0.800586099171557	1.66203554450204	0.753302773106228	0.540458126963205	0.93243313196114	-0.0334866418994153	0.0297158845161931	0.1786168899995	0.151925327407707
"Itgal"	-2.02449599421246	0.0665055864563477	0.539639844667455	-0.851014985122944	0.06702318167439	-1.12431366502123	-1.11930953383229	-0.450658730294993	-0.720052012000725	-0.118552486336824	-2.99950202470752	-1.13567349090512	-2.09076364805766	-0.00829853046392159	-0.212431244355688	0.412745068255305	0.537128357519087	0.107768155451097
"Fam98b"	1.41139766595155	0.293269153607355	0.133679894729262	0.740394614301298	0.305465502693131	0.643848654648512	1.52684533632796	0.970382091851697	0.387611760066331	0.872312750418892	0.503640632513502	0.777318885832877	0.414809944747656	0.719025564210316	0.883209118203254	0.635728017761384	0.479765040810143	2.19983532277085
"Mtss1"	1.2325285655066	1.01921071423207	1.24052033538545	0.427387186221814	-0.29773598664703	0.0120250822638468	0.108504073319494	-0.50434338026778	-0.156463155462379	0.728437415537158	-0.137108677468561	0.285839903077122	0.761592924650312	0.428134000245283	0.705545211791947	0.202692788826738	-0.445972248881297	-0.309209128899706
"Wdr89"	3.40401396084132	2.59602645880513	1.48510700014526	2.32593762205401	2.85752386520837	2.94250827971782	2.82453191891591	2.97555516527889	2.83048908945099	3.19294629991203	2.38208244270969	2.42200578526802	2.0074950178106	2.64954732861921	1.42950323040637	1.64246078126218	2.61470358988749	-5.57127703274259
"Mtm1"	-0.717438789081545	0.287466250992079	0.625367073485041	0.208865328838066	-0.460812864526787	-0.182420825196974	0.835306670443146	-0.935198376362496	-0.265887483787946	-0.609174057038871	-0.208474695819614	0.103036603891773	0.254418696323754	-0.0902489651888132	0.789103605044463	0.0120728753901602	-0.253657466832642	-2.26419479266727
"Bap1"	0.782313969632661	-0.268777571062881	-0.619218562973142	-1.44060231505436	-2.25313987827005	-0.335291135719064	0.413265215136402	-1.02186079439318	-0.968651962952109	-0.405398273911867	-0.367871567105663	-0.451614194838253	-0.250868209109818	-0.246635818243448	0.172011272445946	-0.442559958060048	-1.0986642676934	-2.33319888172829
"Tpd52l2"	-1.05417148944798	0.141382871524904	0.160825792811877	0.0559898566450272	0.495047634649335	-0.704932830203482	-1.5320318757116	0.569885938410486	-0.298094010885741	0.407113130516176	0.300526104804078	-0.364646686728335	0.754585227777206	-0.210551263133592	-0.131382278933586	0.395015191291865	-0.108965481025489	-0.705163218301685
"Bach1"	-0.35564777855064	-2.48786013358958	-1.42770549851642	-1.67048388106693	-3.00940152657184	0.209599221732066	-0.489329775170663	-3.18054426192563	-3.57749995548466	-1.39682786029428	-1.55901419519198	-0.560431300130087	-0.144855314390227	-0.231190768835457	0.523615740891653	-0.731547875400491	-1.81840722871662	-3.06741947863451
"Ppp1r12c"	-2.14341204588077	-3.68341989114929	-1.28715957230907	-1.82857508455271	-3.1427749374485	-1.47555830141514	-2.59765062275426	-4.95942528972818	-2.81372563784839	-1.88718291287901	-4.32479970328968	-1.70375387401391	-1.12377591844232	-2.47331636398113	-0.830026911974024	-1.20311685771805	-1.71499127960725	-3.2992618714081
"Nthl1"	1.65329214256534	0.912459743955129	1.43083698357419	1.63510216999095	0.35977252660037	-0.00358714643084213	0.735095920310556	1.39220547232543	0.910057141211102	1.05988726843049	1.41160653184586	-0.0516178067884994	0.968445206145912	0.896120096135824	-0.105368707796373	1.0549667802088	1.05011980660025	-0.334175962901117
"Slco2a1"	-0.152629441190452	-0.497195777060526	-0.0450359920150696	-0.0325103615383036	0.457642125248324	-0.0248096284346531	-1.53302280670308	0.421858759717971	1.07794724721271	0.0425044958869734	-0.0542552839408685	0.349070400827969	-0.864097192624257	0.0524492850855864	-0.141096869102238	0.944763041121455	0.413784434739839	0.780397318083438
"Tm7sf2"	3.5994686984757	3.83210636090305	4.1123138995266	3.43163366861505	3.9126113970016	3.53144768765388	2.71964097738503	3.99704835963366	3.66529941891436	3.54115327418478	3.76350955830212	3.71854844269962	3.95462548890172	3.17950659577692	3.82116467846748	3.42929931747383	3.86402313480351	3.61872540823814
"Srebf1"	1.28873219538818	-0.211317130558399	0.356015436772033	0.336955395424695	-1.28989103584153	0.203947295020367	0.000869395431291053	-0.595126561022752	-0.136769724534272	-1.49049270643058	-0.410593757193325	-0.285912162215631	1.94961157387452	0.794323850259289	1.81983928689346	0.472336952056644	-0.442072271863843	0.601136639677165
"Adk"	-1.09856473034155	1.21528166000701	1.28338129652581	0.171806467919346	0.856154930930408	0.843241594788626	-1.62846564509874	0.627946158239041	1.49449546743097	-0.111049345953621	-2.30101806364021	0.849020948661074	0.0911427328287111	1.76290495426021	0.588013739649643	0.470696509466684	0.891669503495262	-0.115498431715519
"Ces1"	-1.05372266134454	-0.831816486911791	-1.38279327494829	0.624810881412337	1.02899240807148	1.24234384122501	-2.14885350773637	-0.881703014447599	-0.461554730875143	-1.66756375546148	-5.23641490453336	1.00950111953469	-1.82901594288763	0.775032684912439	-0.997919017309577	2.27556346982131	0.991416225636069	2.12994075557906
"Rplp0"	1.24006858139145	0.74397556683487	2.27073139517455	1.21859038876332	0.933728266237782	1.44188346129637	0.786929137120413	0.474793319937486	0.843701675137353	1.15792017538529	0.68044888215201	1.94413137908655	0.880266536496265	1.41082888898792	1.59769353872408	1.96303018493971	2.31171010404779	2.09088813408256
"Thap12"	1.15739530520676	0.267179094089627	0.117842663794917	-5.01581209846475	-4.05488207052428	-0.251983914286431	-0.564926546344982	-0.571088153034982	-7.21543203648859	-1.06248258773554	-0.0625690103417575	-0.123268107221818	0.85435225936541	0.965580608073598	0.821848534310153	-0.628939685160582	-1.45520702152352	-0.361269429133735
"Gnb2"	2.32781384980973	2.91002517802454	3.34225262017782	3.00077457021977	2.83330878963783	2.37056034419203	2.00463123987538	3.12881339151991	2.85908863623184	3.02473972968011	2.74186444094917	2.77731968433685	2.76049516679071	2.72825242971063	2.6972225424662	3.33537720435405	3.09898009027509	0.704951789967868
"Eno1"	-1.20832855343807	-0.293292094869081	-0.1104324703789	0.400726708027612	0.754399689819447	0.28825685909213	-1.85687760066531	-0.888869962831819	-0.149474258871663	-0.0223533691453248	-2.37164080500983	-0.428148595771809	-1.23236304478235	0.0378720630687219	-0.871173460545716	-0.0481384774844891	0.864613021540702	1.21154447337326
"Mccc2"	-1.65016643726648	-2.22594044709622	-1.05370738206354	-2.78009923408506	-2.93852729057034	-3.54682072847825	-4.98292438471892	-5.56063620776847	0.00171256161205591	-0.636189487054537	-4.62454172434369	-2.01227006861914	-0.202753404808156	-3.24994446961556	-1.8331571441722	-1.95623051779013	-1.24364972844995	-1.88614770213528
"Tinf2"	1.01627651460524	0.325862114873512	-0.244925314805297	0.589016096382714	0.439173989680878	1.00379247565994	1.39867268951683	1.07413964286819	-0.0502329650650672	0.759570720109412	0.878647598081884	1.4786383818776	0.479019065076077	0.871071670631856	1.03485835515787	0.309273321886401	0.451667686459395	0.0184529376942351
"Erh"	5.19227459365311	5.02777131498197	4.38233324830304	5.17448630448337	5.03357279663228	4.62350349342688	4.4080567028158	4.95399009332894	5.07070466741285	5.23466563903181	5.31598178193821	4.26970827805597	4.58811557315192	4.88923417010409	4.69090319196758	4.65939549470376	4.82315823179125	2.57742236179748
"Agpat2"	4.28044950690179	4.54327514279588	4.84766207797132	4.36290917533107	4.52105642730098	4.3411519721267	3.56176777455947	4.32111460279276	4.38721002442152	3.76850667491275	4.13801562637935	4.32000147030629	4.34419992590724	4.26470113005757	4.3840731229964	4.33738606237917	4.10148073429198	1.50394622739819
"Ano10"	-0.0475745114346218	1.10162886867825	0.938826422737076	0.623058124135618	0.435629470113692	0.201434854829131	0.349704885698824	0.942128007960729	0.689768450998798	0.760730164294529	0.564526895402004	0.79403029224423	0.261482110946364	1.0697758449149	0.681532856667005	0.752554097211977	1.19786691792595	0.324117355705432
"Dctn1"	-3.02215253492741	-2.71485052569155	-0.871936759037084	-2.28474207251558	-1.78122650765921	-3.07484238619465	-2.44673653594861	-4.60640001541656	-4.43438926977697	-6.83329043210529	-6.04373498744561	-7.04665322597396	-2.27393151982448	-1.86953642264277	-1.22045733236055	-2.44728671526812	-2.33977041998664	-2.75487703539715
"Rps19"	3.85957464002394	3.57553534787498	4.26214770355811	3.48093223845848	3.58440297144227	3.44471670294222	3.22306000190495	3.40708297961983	3.99663717677006	3.61146385644529	3.67654974624044	4.03030335341189	3.6320071545495	4.13290203142089	3.98004883878478	3.862043474578	3.92233951459765	-0.517165662216748
"Tyw1"	-2.4031482506772	-0.966448781154295	-0.959059583089683	-1.33470970910963	-1.74721882519664	-1.86691372048824	-2.72083333825408	-0.522376520629326	-0.947605081419486	-2.20212433499099	-0.911860465026155	-1.05296558247448	-1.20819561972149	-1.22643052602312	-1.81778383520281	-1.35844885362394	-1.58091206119102	-0.668750535273347
"Ndufs8"	-0.923786769311892	-0.5008239131379	0.590487639894047	-0.011380178159456	0.162780468471666	0.637044572284733	-0.398156148831955	0.505301636096867	1.09996678760239	0.615898923128558	-0.553105111447053	0.325495677091133	0.626273143935361	0.801944015922857	0.197171344508128	0.601855754484266	0.0236852923920026	0.616786815058326
"Rpl19"	1.59617982504359	1.80796412463691	1.32288380710607	1.79622904149609	1.15517370409148	0.867569837300564	1.11294465496113	1.93557917391659	1.20193497212015	2.02783593497261	1.76657763766927	1.28153313522717	1.89949075516821	2.10055297682175	2.16585701454828	1.89571566324635	1.79003469760684	0.540161654530841
"Ddx20"	0.802368156841528	-0.0718043149107856	-0.283853407205537	-2.05579373389203	-2.43463513822654	-1.0301768248427	-1.09364160534701	-2.92316114672336	-2.38590756574035	-1.49562471408421	-1.06446858335149	-0.728984128467694	0.300088529494349	0.265438279945315	-0.378635063632089	-1.63664995646172	-1.26546730886177	-0.183118198062861
"Dcakd"	0.735666724204396	1.11159262320524	1.17847763617865	0.852372099993634	1.02553573138126	0.919737508700894	0.487112978232599	1.48093717373352	1.39641998337533	0.120465295126905	0.645352267077829	0.712910141864139	0.743440799262657	0.841707379196972	0.634942725996822	0.924145628278499	1.15991739305939	-3.44106220763911
"Hmgcr"	-2.25978379445813	-0.75843458330014	-0.467468159331066	-1.47094392565279	-0.818889204739278	-0.67533611174867	-2.1812942747021	-1.93760783386356	-1.94760228843348	0.306225444156659	0.0142047873213436	0.243827679359988	1.22624176059434	-0.40087922937796	1.13647854360547	-0.105286800758911	1.4053912723043	-0.611946178522256
"Sfxn1"	-0.31147523520599	0.571354117852291	1.50953732985585	0.372943264559044	0.850150310798014	0.979297249752467	-0.163042733644708	1.30379206814777	0.94264788971298	-0.538045204775305	-0.368056799041074	0.483497229825126	0.111144780534186	0.052653521192962	0.49440038720665	0.78532615202483	0.691268815193812	1.5867914770473
"Fkbp8"	1.64458152345407	1.07484326417334	2.38834026581413	1.89086813426592	1.42472279021916	1.59180641862686	-1.29496370566312	2.41519122672663	0.426780479579385	-1.00873283905445	1.59202109739406	1.32930928225193	1.81577200017845	1.8098325562951	1.63952781310572	1.69890264666946	1.29916805870705	0.919487293102872
"Chchd3"	0.438615252340266	0.446569470770434	1.46401937915501	0.888427606824475	1.66639911677774	1.25860415010453	-0.35023204526528	1.82615913328646	1.69242040329908	0.335075675307888	0.457315332409827	1.76448933122265	1.03861358939585	1.43661094141636	0.995187179053172	2.01278635457918	1.37233481968152	0.313432995485666
"Tec"	-0.0146487520649927	-0.414868863509476	-0.242476515268791	-0.160064454270589	-0.450671431199545	-0.0521018011838059	0.285605258981111	-1.0448368559461	-0.264866874699948	-0.690628403786683	0.302495167577018	-0.3050971731601	-0.216958523376388	-0.33391845378102	0.202773178410816	-0.0586307431188544	-0.369580256675306	-1.61100896920359
"Rars1"	-2.08445215550529	-2.34219072730201	-0.11784417293492	-1.41561508193278	-3.51516333301811	-1.74426051596286	-0.904226903902714	-0.0658250358071513	-1.11785242900723	-0.717307162083088	-0.773999434283503	-0.194280467503692	-1.6930319203515	-1.36554763349879	0.477095250088603	0.506278725544863	-1.76420530604734	-0.351812215597906
"Clint1"	-0.927708384358979	-0.6919818996945	0.202164756202613	-0.530516717976919	-1.12406690938836	-0.740363410589154	-0.931842364641387	-0.877043765368928	-0.402633749327187	-2.74551112326653	-1.51011719532312	0.00162464128431239	-0.203582210435243	0.0141499412992623	-0.193743400501383	-1.75963644249722	-1.99775943653044	-0.464131523371268
