"CT0_1"	"CT0_3"	"CT0_4"	"CT12_1"	"CT12_2"	"CT12_4"	"CT16_1"	"CT16_2"	"CT16_4"	"CT20_2"	"CT20_3"	"CT20_4"	"CT4_1"	"CT4_3"	"CT4_4"	"CT8_1"	"CT8_2"	"CT8_3"
"Dock7"	-4.49949344215143	-5.12508442084449	-3.38845589983952	-7.26855281602647	-6.11856780280225	-5.64071045529727	-5.20296934842638	-6.09527825085428	-5.13549560639327	-4.54800798053373	-6.10857285313131	-5.79635649662623	-5.4348321946393	-5.43787460491501	-6.31414384529185	-5.39566012865378	-5.02603653421469	-4.88986796308506
"Gps2"	-0.147874589988206	0.456154142939063	-0.446125308593576	-3.73552507154651	-3.70237144654281	-3.02031919427682	0.283875592920573	0.572028932364415	-0.556211892812509	-4.10987092145727	-2.86978976829777	-0.916944973586133	-1.39896933720486	-4.95901221070414	-0.952313451296774	-2.70327788591641	-5.91073084323862	-4.68607660019211
"Map1s"	0.477863816377155	-0.842275335189516	-0.783836935881929	-0.228321209006285	-1.76341776353186	-1.52999798461465	-0.608919207805062	-0.709931951593919	-0.689566716547887	-1.66453307330259	-2.24574859504461	-1.52973303868355	-0.67840854803914	-4.58840037477685	-3.62950691581225	0.19172170829264	-1.18830145498312	-1.43905333528773
"Polr3e"	-0.498651452856411	-3.44920758494009	-3.09434937505458	-3.23571862391544	-2.6639242358443	-3.22025064936274	-7.2540185996996	-6.22538092261051	-5.21356392412748	-5.84546247440672	-5.64576735635196	-5.65566317721778	-4.31019229151476	-5.04361112873881	-3.09396787426157	-1.21183938831559	-2.46762581251821	-4.46776794744258
"Dyrk1a"	-2.41513180116476	-2.98085990978579	-0.993105848375993	-1.29735179781072	-0.929004770131748	-1.43890188542104	-2.48791097841892	-1.96441412098192	-4.71817237416645	-4.85168591597882	-4.35275106102362	-2.14731386715414	-5.54173542296113	-3.25674568895015	-1.76811335872288	-1.92525771536768	-2.72813880374027	-3.02261841756343
"Pkp4"	-2.59884075713965	-6.23657464461392	-3.03461305330594	-2.4180774145572	-3.51071703156321	-2.7555244725646	-3.73264950730424	-4.65158404018209	-3.63362082397631	-2.52984164820768	-2.61480835077737	-1.47679187154886	-3.05522451325567	-2.02644331209506	-3.21654248772576	-5.29755447042512	-5.90559977663617	-5.73850286374349
"Rad23b"	1.55327256071931	1.07613486508397	1.16002776358131	1.13744545524291	1.41305325173688	1.25379323573988	0.596828005173567	0.330197133550151	1.12829318668895	1.05615252256217	-0.0341238191966298	0.866589508313748	1.21847607715857	0.909274680737671	1.29252011728687	1.4188000904021	1.06405123503809	0.952636502236601
"Aff1"	-0.0875494922768922	-4.4318698068777	-5.15569340180203	-4.2517713448897	-5.04015104677056	-2.00114660684477	-6.44546128956375	-4.37125581632345	-0.274522391597486	-4.2289622043378	-5.34956638962837	-2.17030105563444	-6.2628179423304	-6.22179414977662	-4.15841922856746	-2.90789757314796	-4.20702188085314	-5.19876527774697
"Atp5me"	1.04159915940193	1.56882980134418	2.74547088925351	1.50049199897823	1.58631947768834	2.61991851314949	1.89935514925666	1.51629750527789	2.09238860485394	1.18553325590319	1.5299227353981	3.40503381116637	1.81593674964703	2.5412128595265	2.16618404695597	2.04430607676025	2.68932655417835	2.57225709225175
"Ss18l1"	-0.820178655602231	-1.69391639474853	-0.416704999917581	-0.177337934186085	-0.328548878903351	-0.0262202331790746	-1.79482021827462	-1.94925825304762	0.0404881672792676	-1.57757675161952	-2.48263611278614	-1.20458676731764	-0.517673048231241	-2.07559883184965	-0.563980295173369	-0.13597929016775	-0.652396956492204	-1.41845844960585
"Hsph1"	-1.74914568875899	-2.67647798327303	-2.78902360607492	-2.62844368952346	-5.33625116308115	-3.5943625576517	-5.94176839098717	-2.56681724345259	0.463197819829055	-1.44546977371328	-5.53238510506895	-0.825288071727872	-2.7852791611172	-5.33820780561168	-2.69171910135168	-1.44861576399717	-3.5462907715728	-3.77500394689416
"Tgs1"	-4.29746135990744	-2.35470098165321	-3.42917475010768	-4.50423607582826	-5.44030871825142	-4.08385215728814	-1.69046885399646	-3.35349552342232	-3.41395775499014	-5.65618028397531	-4.84616356503753	-5.52278262300639	-4.13391838105557	-4.92884075241304	-4.71587055087894	-6.34995174119472	-5.08826895496007	-6.22211729680433
"Bckdha"	-2.14283312088642	-3.83666923055615	-0.344890017980923	-2.84016795850239	-1.08747042133262	-2.33938937529965	-1.85286135394679	-1.11133693544599	-0.969978001691349	-1.63261093522469	-2.86044931367609	-0.981916040921639	-2.6556869136601	-2.96269828792123	-1.53316747973269	-1.92073666901733	-3.13030656506142	-2.06723019418296
"Rara"	-2.49606177359404	-3.5864857219249	-1.86116092083045	-4.61328826835498	-3.23587325064111	-1.54878296359513	-2.3107301791245	-1.96135808628191	-1.62058984322359	-4.42922762159196	-5.13512864779358	-3.27369396631462	-3.72519886543717	-5.62489557086632	-2.31167422170263	-1.77290338788673	-6.56389832425062	-4.85413234864564
"Pbx2"	-1.75727145081683	-0.324928340948091	-1.0287646225733	-5.59644796013428	-5.09538575153193	-6.15169225974162	-3.33560147827348	-3.26504445178553	-1.32711623426056	-6.31405529204911	-5.09521293199384	-5.83842090166664	-1.93188672792729	-6.52962054439557	-5.352188177191	0.0428497811885507	-2.07480618133606	-5.81568363736202
"Pkm"	-4.62607070185083	-5.97011256713484	-5.5813217071973	-4.53972624865033	-0.00767355977874828	-6.52395886939775	-5.00573438181712	-5.82058204804256	-5.23714340080177	-5.56536352940993	-5.43896563244131	-5.33158176039218	-5.90911014082114	-5.32822290433736	-4.93284633604902	-4.05304030871552	-7.19199413533739	-2.90972083496514
"Maea"	-2.21392898186178	-1.21374860372017	-1.73885361880942	-2.36534508911964	-1.9711652463632	-1.22237140035488	-1.1928320663213	-1.30046938449053	-0.900445080209234	-2.49239771476889	-3.24892711925552	-2.11691008678579	-2.65005586784029	-3.16977838651476	-1.52829533441822	-1.13550232162468	-4.02556475932069	-2.90179623992264
"Amy2a5"	-0.125691843993106	-5.14204477861244	-3.35129757858542	-6.31113935840572	-5.19222966592909	-6.06796025139913	-6.08045335577034	-5.75216793259861	-6.04566731446692	-6.46437693963041	-5.42447561922503	-5.71418207161886	-5.30768737650041	-5.76334904211356	-5.3608188730404	-5.87441819833219	-4.32716384598382	-5.33245996352851
"Rps27l"	0.813846532223266	1.04063359772612	1.28387678178527	1.19125882333713	1.14292327912965	0.766630213301219	0.779025680865999	0.948661185975052	0.935572488672189	1.13897427305005	1.29768633592105	1.32083433340054	0.661263763330247	0.894775318608282	1.24576391514482	1.43108701152461	0.786554751817466	0.591631999570353
"Lum"	-1.4483881564541	-1.2623539262658	3.34816989607804	-1.02400588358383	-3.82777691778065	-3.11704228458385	-4.86016295497459	-0.362162372216876	-0.473180262524316	-1.58847536022693	-2.61378396859121	-1.45854442078534	-5.32561774223383	-0.509742236318473	0.218049223111144	-0.209836920139299	-2.46025720593742	-0.622739388954386
"Klf13"	0.65516789192111	-0.116784156361419	0.713301598483458	0.763848406506149	0.738029580119598	0.639577417146732	0.645574202932956	0.610982993207902	-0.8705853037564	-3.58466820776314	-2.27360699858822	0.44712485159307	-2.9182517588112	-2.59673067548162	-0.633725812215587	-0.517257315535826	-2.12824284908976	-2.38092934493659
"Actr1b"	-2.88843976096477	-2.95402706213286	-5.77639734850943	-4.83904779439562	-4.2817272009517	-3.26438075128023	-3.22049945336959	-3.04982070950095	-1.87748174643006	-3.33428185902431	-3.44906944429745	-1.89076860074292	-2.6903268035486	-3.42273663310383	-3.11234577109546	-2.73418754153764	-3.99462885224657	-3.67485411776842
"Tmub1"	-1.25709113754589	-0.609921772189605	0.40770835687821	-0.824618160036209	-1.11051386585341	-0.534878878928172	-0.899350936762097	-0.998874007352345	-0.369026960613223	0.330032914468791	-0.0196758313015692	-0.202836824877441	-0.598972995715673	-1.01377453007125	-0.923388124475469	-2.16310031035242	-0.348223361383251	-0.451055323536309
"Erp29"	-6.19424993033825	-1.80832133635009	-1.35947001307292	-1.18089370076613	-6.53210760177578	-0.720596410380335	-2.34717373733588	0.938937247252127	-1.6914625058622	-2.83747867063276	-2.32787019280653	-1.75545161443103	-0.828783577467309	-1.55989525402869	-0.755685436353737	-1.93160736367101	-2.76371917847676	-1.56792698940863
"Sirt7"	-0.631171092579837	-2.33757234877411	0.37714154753937	-1.54087079051716	-5.07591786307961	-2.96892244672312	-0.570586330610855	-1.11567271343015	-1.32299703421893	-3.72579044593149	-5.92791119095681	-3.12995693491738	0.441051585691984	-5.05443097180001	-2.46882733149451	-0.94562877119181	-0.58595623965665	-5.41755284916245
"Slc44a2"	-1.86995285420065	-1.34317657036355	-0.0815501623618751	-1.57961818822133	-1.66045175644729	0.126770644015963	-1.17598463551818	-0.483071846936593	-1.35832419094556	-1.46885621859018	-1.41158624571875	-0.961858699729692	-0.00775124579364217	-0.803077084705365	-0.522471177357808	-1.40611716284721	-0.842147910225922	-0.111160863768863
"Vkorc1l1"	3.30466117923962	3.07215775518031	4.41414844654485	3.78242023983147	3.88549813750986	3.76449666552245	3.42001947942923	3.46150507895351	3.39581314978472	2.53179825658469	2.9225231906692	2.70010697049058	2.48515847457116	1.8234210935746	3.20678476802175	2.51013566392522	3.14222703267314	2.35396702283039
"Ankrd17"	0.26819885641963	0.357252073979318	-0.132610348140652	0.117752436970701	-0.00770071106778047	-0.419893359184901	-0.702165595339654	-0.556767251387427	0.318356990782743	-1.25559852612284	-0.838167084224384	-0.39360490898612	-0.0821635028353427	-1.83371245831502	-0.736997152177366	-0.328238779920898	-0.325324760139729	-0.894852230267748
"Rnh1"	-0.627665630588464	-0.533255169890509	0.164096734490279	-2.14857209453276	-1.3228602771376	-2.11283312782344	0.331923577348128	0.219951030699058	-0.454877204307742	-6.18714241547013	-1.34568554126671	-2.29777724060724	-5.30123653293669	-1.87315790262807	-2.084098053755	-5.89310976098235	-2.57519100436924	-1.69333979977893
"Elf2"	-0.448365561918177	-1.89507189797978	-1.78464124714706	-6.5444799034435	-2.84494819696825	-4.42335506975186	-0.782598754978125	-2.14875592955852	-4.77921635444711	-5.38926823166034	-6.49969568720324	-4.54106781985286	-5.28997633852537	-5.26027891669666	-0.459430810544916	-2.36175843178342	-3.08696937472083	-5.552626601254
"Cbx2"	-1.54847459077408	-1.60521537913925	-1.70755895121356	-1.96629869358191	-2.73848036570104	-2.62908011922907	-1.89357152396621	-1.80780270216751	-2.37365976723007	-2.29389405790652	-1.93993097337689	-1.53102602086882	-2.21813289881977	-1.28614140198878	-1.52124869947321	-2.05552622528986	-1.47619676358745	-1.8327792238329
"Nab1"	-5.05198674541127	-2.54234954792981	-3.91563487458667	-6.40112451828414	-4.86933357199446	-5.97161392976114	0.916792553133039	-0.312917026338415	-3.68203725670894	-4.96140456856968	-6.21284949033799	-6.40295939140239	-6.50627244692556	-5.35312777176665	-5.31448821175086	-5.39624524050769	-4.50050643096005	-5.61705268606473
"Tmed3"	0.359571369778021	1.95214929026925	1.84913705055065	1.46456972433291	0.941740177701931	0.950356375144306	1.18172004849643	1.40389361274595	1.33249127306125	0.280132557030019	0.894839767119617	-0.28840326393626	1.66904789906154	1.75928067515144	1.34081848436381	1.06494515346897	0.78543823266223	1.22375028994461
"Pgm1"	-3.05776347005136	-2.60191360967041	-1.1189538129619	-1.78525422922392	-4.96980878688127	-1.28723737400562	-2.62225088476205	-2.59427869574226	-2.65761653245995	-2.38608572038096	-4.09138230201293	-0.863244490578495	-1.79728173192121	-1.52367356543522	-1.13356924477297	-2.27122738311738	-3.84576873350127	-0.636866255247824
"P2rx4"	-1.49465231983982	-0.350873095300113	0.231174440379959	-0.13743332737554	-0.644193154156714	0.0597103466877229	-0.528683642663012	-0.94164888623828	-0.851450983308847	-0.760919918813375	-0.439828776648557	-0.0231767683260351	-0.510306704455068	0.840560704981804	-0.0760372737554817	0.131892655615236	0.513438927565506	-0.46270178899659
"Yars2"	-2.31492089236568	-3.5043916819256	-1.16286999582784	-3.65838819188878	-4.20035855059295	-2.70545156251052	-3.92614838937184	-4.17195718704135	-4.21732631250949	-5.77859718438751	-5.46576105960331	-7.19501393579254	-4.00237190185983	-6.77448042158354	-3.60057306321482	-2.53638300283042	-5.47567788905208	-3.89979803407495
"Znf750"	-2.28780335379852	-2.99962792757688	-2.08579202320389	-5.17310574230693	-5.40420205668867	-4.49144085958477	-1.25101582059664	-1.69820470339175	-2.55631423213593	-3.65100986117093	-3.97547168895453	-2.68900119591999	-5.66053707851458	-5.93423751522526	-5.76896829306823	-5.62177364854168	-5.45015351686618	-5.1918321439512
"Ctsb"	-1.74077912577954	-1.6553733837603	-1.61927072356116	-1.77870783671497	-3.0844746841462	0.279747357816159	-1.14614990934177	-1.62398090110874	-0.793872659776088	-0.884641860984331	-0.259931879286935	0.068642502812704	-1.56002266877925	-1.71175663738597	-1.78203565211816	-1.82800019623123	-1.26413460154043	-0.376529070126555
"Epx"	0.923596241766752	-2.64744365046615	-3.42178662490345	-2.63793410001931	-2.89669251961057	-1.63783371471281	-6.71327820250981	-5.86112949444808	-5.58784120516474	-0.346983665541643	-0.0662339098712152	-1.76309892318799	-3.85704357879191	-3.67363087646378	-3.79756803110509	-5.63616287748664	-0.0187355606459789	-2.07920514686604
"Calm2"	0.134261207959778	0.708602690108783	1.52228826589128	0.893786175504939	1.09980920190755	0.683547517191247	0.503371841269377	0.736818445994686	0.94972961803526	0.781187207596634	0.22607763065032	1.18701278506019	1.270682575349	2.01999254725416	1.36110144232498	0.461456984869955	0.867432504153914	1.48849840013347
"Entpd1"	-3.09330006017934	-0.691665741643543	-0.0166875316130906	-2.38629941933271	-1.97648688893339	-0.491423857718857	-0.775995612275779	-1.07118319141938	-0.836633695271722	-1.07512344451924	-0.611449024454998	-1.3207697485374	-0.195311805882053	0.182144340105197	-0.980439794890589	-1.97106290958403	0.113953019194799	-0.9079115973916
"Eny2"	2.12505807497537	3.27542630001328	2.59651533576382	2.91487745122247	3.51763352505293	3.15017156675181	2.87213970059861	2.60210148210207	2.51109476150508	2.10600864372241	2.93763500583901	2.62897289016994	2.64513232330252	2.39305344537072	2.76372438981833	2.58244226369383	3.34779915354499	2.87585745882061
"Rab4b"	-1.60036782296992	-0.858988453993838	-0.0137345607654993	-6.47387737837599	-5.58019225543362	-5.72979690117147	-1.65368186124784	-2.10707809530107	-1.61365246686288	-1.56709767102914	-2.04952497535323	-1.02647114935166	-1.15945762018686	-1.92937509073678	-1.04663836964412	-3.95021620969161	-1.58492085310037	-6.11773511351008
"Dync1li1"	-2.48048867887144	-1.90891438365433	-1.16574220998775	-3.38227822539727	-3.16918563466654	-0.78094570307967	-1.24376116545432	-1.80289322953418	-0.628840499831377	-1.39671606026808	-2.15016644870881	-0.294773093106812	-1.6575367991176	-3.15993868484047	-0.929780596091796	-1.0606750416983	-2.01704232937816	-2.47160777506286
"Ranbp3"	-3.47334275070394	-2.24421168935893	-1.45255012857157	-7.06812901313781	-2.00462880030471	-3.54515027194882	-0.648309879989441	-0.43239518346552	-1.33712423364195	-5.12307395164284	-2.28547547440347	-3.42654879488011	-4.54413211474992	-6.24579597011946	-5.91375332229769	-6.31066127618535	-5.71724660517852	-4.31980349923898
"Tbc1d20"	-1.67568629109133	-0.603455578788029	-1.37007262117669	-1.41977402098089	-1.15849753486841	-0.793083900492544	-2.27592250649536	-1.89272732404639	-1.79767618059657	-0.718188512186657	-0.395587725749991	-1.64506325495994	-1.0358765695383	-0.679904228259538	-0.840011510761354	-1.46693422683941	-0.746068856474313	-0.69974331357669
"Apoa4"	-5.03709349435558	-0.752674319228067	-0.150903552714322	-1.81628307183841	-3.71645988301859	-1.94515627662796	-5.97601228767302	-6.27920090652588	-6.64805955860789	-6.08566326975244	-1.76265137691596	-0.831799637735966	-2.74761399512881	-0.725081862981806	-0.76656352742576	-5.962108394452	-1.4562669313831	-1.65420201055257
"Ncoa3"	-3.01925430743203	-1.87759176562548	-3.15382419543623	-5.56596485288593	-4.9294737602655	-6.57689626352806	-0.889308485415242	-1.11605335630581	-2.56948930720006	-5.81964614535075	-1.32333995964751	-3.19114831899462	-6.89894643381506	-2.23357983588577	-6.33524384986113	-3.48589283144655	-3.80251757574781	-2.535749932525
"Mtmr10"	-0.712270204075626	-3.89878443500447	-0.0523289657121069	-2.88245908315835	-1.04252832373413	-2.09396629950229	-0.94273637338668	-2.14885809649379	0.0727354432441629	-2.33374277871775	-0.72543771301558	-1.06182976404043	-1.14219260286752	-3.14370709627141	-5.31409408185656	-1.05723893254155	-2.05627408765084	-1.71671352362862
"Rap2c"	-2.48473318901094	-2.83671758961643	-2.17173905436574	-2.16482355372547	-2.25975331226475	-2.20294197300892	-2.55817132572589	-2.30630554785888	-2.7132590425267	-2.45644973876234	-2.93706920556207	-1.95815476448786	-2.31576758410194	-1.64077251291224	-1.70917876719533	-2.14577998942227	-1.85801124400317	-1.95950978331938
"Bcl2l13"	-2.65915289150194	-0.587537466746049	0.262243429327942	-1.51814264331224	-1.96865138040041	-0.561818456056589	-0.325197366550114	-0.643625086167521	-0.654240098490405	-1.29719669036144	0.187399603942588	0.163410369709961	-1.32922082776888	0.008964133273345	-0.642259005648324	-3.22606130048683	0.0649559500486312	-0.807915322130114
"Luzp1"	-2.63384128752	-2.16201450774512	-1.92213291369195	-2.48597901590557	-3.75904358171541	-3.03163068206885	-4.94844409400477	-5.0129638808206	-2.43770562238866	-5.07565717313553	-3.94380885315047	-2.1583969194716	-5.11617067136655	-3.44636955218427	-2.44659193345864	-2.27943951724856	-3.80277843512702	-6.68352332372903
"Coro1b"	-2.77177747961666	0.131692319427579	-0.407388783578153	-0.940965290710334	-1.79030528920478	-1.43327772217068	-1.71208218124571	-2.3154334476852	-1.15580633033978	-1.10378595503472	-0.948975929209219	-0.791605553359865	-2.97627214574798	-1.79646016489237	-2.36612168600113	-1.20725063405499	-2.4810054779581	-1.11672366979274
